iteration,steps,env_steps,internal_ticks,score_red
919,94,94,601,75.0
920,81,81,600,96.0
921,108,108,600,63.0
922,79,79,600,72.0
923,75,75,600,45.0
924,86,86,600,54.0
925,66,66,600,81.0
926,86,86,600,66.0
927,100,100,600,81.0
928,70,70,600,81.0
929,72,72,600,75.0
930,74,74,600,72.0
931,82,82,600,87.0
932,112,112,600,69.0
933,87,87,600,81.0
934,101,101,600,60.0
935,96,96,600,66.0
936,73,73,600,57.0
937,96,96,600,81.0
938,79,79,600,63.0
939,82,82,600,84.0
940,71,71,600,75.0
941,80,80,600,83.0
942,71,71,600,78.0
943,103,103,600,78.0
944,79,79,600,84.0
945,103,103,600,69.0
946,102,102,600,66.0
947,228,228,600,60.0
948,120,120,601,69.0
949,129,129,601,72.0
950,79,79,600,75.0
951,76,76,600,90.0
952,88,88,601,72.0
953,65,65,600,48.0
954,71,71,600,78.0
955,87,87,600,84.0
956,91,91,600,72.0
957,94,94,600,63.0
958,77,77,600,72.0
959,114,114,600,81.0
960,77,77,600,87.0
961,79,79,600,72.0
962,91,91,600,78.0
963,77,77,601,48.0
964,81,81,600,90.0
965,77,77,600,78.0
966,79,79,600,69.0
967,80,80,600,75.0
968,76,76,600,78.0
969,285,285,600,48.0
970,115,115,600,84.0
971,101,101,600,81.0
972,80,80,600,84.0
973,71,71,600,84.0
974,72,72,600,75.0
975,93,93,600,51.0
976,117,117,600,69.0
977,105,105,601,66.0
978,73,73,600,63.0
979,78,78,600,42.0
980,68,68,600,78.0
981,79,79,600,66.0
982,103,103,600,78.0
983,86,86,600,80.0
984,103,103,600,69.0
985,88,88,600,48.0
986,102,102,600,69.0
987,80,80,600,78.0
988,97,97,600,66.0
989,121,121,600,87.0
990,76,76,600,69.0
991,104,104,600,72.0
992,82,82,600,51.0
993,85,85,600,75.0
994,135,135,600,60.0
995,66,66,600,81.0
996,68,68,600,54.0
997,75,75,600,84.0
998,81,81,600,60.0
999,76,76,600,69.0
1000,75,75,600,87.0
