num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_len_mean,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/env_step_timer,env_runners/episode_duration_sec_mean,env_runners/connector_pipeline_timer,env_runners/red_team_score_mean,env_runners/num_episodes,env_runners/time_between_sampling,env_runners/blue_team_score_mean,env_runners/episode_return_mean,env_runners/weights_seq_no,env_runners/episode_len_min,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled,env_runners/episode_return_min,env_runners/episode_return_max,env_runners/env_reset_timer,env_runners/sample,env_runners/num_env_steps_sampled_lifetime,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/shared_policy,env_runners/agent_episode_returns_mean/red_robot_1,env_runners/agent_episode_returns_mean/red_robot_0,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/red_robot_0,env_runners/num_agent_steps_sampled_lifetime/red_robot_1,env_runners/agent_steps/red_robot_1,env_runners/agent_steps/red_robot_0,env_runners/num_agent_steps_sampled/red_robot_1,env_runners/num_agent_steps_sampled/red_robot_0,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/module_episode_returns_mean/shared_policy,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/shared_policy/curr_kl_coeff,learners/shared_policy/mean_kl_loss,learners/shared_policy/policy_loss,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/num_module_steps_trained,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/num_trainable_parameters,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/vf_explained_var,learners/shared_policy/total_loss,learners/shared_policy/entropy,learners/shared_policy/vf_loss,learners/shared_policy/weights_seq_no,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/num_module_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping
1,1134932.9999999993,False,240,6fde9_00000,2026-03-18_22-09-03,1773886143,47.4995596408844,15912.828044176102,2335544,dh-node7,10.199.0.7,15912.828044176102,240,63.23551380701511,2.772244141452755e-05,63.234732440563214,35.03299175574999,28.166427109862376,0.0251958805285179,124.39378625117718,120.42857142857139,411,7616.0,0.018422405105806533,2.6856399219682716,0.0008158137172925306,40.692797788705796,35.0,11.49067489511931,0.0,30.071428571428566,239.0,34,0.0008605274852768133,4215.0,0.0,59.5,0.009569904444871621,3.440312355046697,1134932.9999999993,124.39378625117718,72.05386307462695,7,0,7,8.356923076923078,12.299999999999999,0.06999999999999999,0.021809895833333336,0.0006747005444909771,4933.0,16.199999999999996,13.87142857142857,0.00033549452931452134,800359.9999999951,771312.999999997,72.2857142857143,68.65714285714286,2530.0,2403.0,1571672.9999999949,16.199999999999996,1748901798,4944195,0,47275520,150144,4642.13911390929,4642.13911390929,499283,112343.95707094968,3044.5406279023928,0.5630400776863098,0.06429365,-0.03373664,47275520,150144,39.938198,499283,128.0,1.0,0.05,0.16358131,4.428287,1.7370479,4.5247426,240.0,0.001,3044.5431342265556,1.9988741203044537e-05,0.0001494145154303811,0.00017211080808840953,0.00010094199525865828,2.1168749401039204e-05,4.3878361247974584e-05,0.3125320368326981,3.318620293220511e-06,4.923698030575204e-05,8.089254469319728e-06,9.530220410506608e-05,3.6028322312457236e-05,0.00031492204885488035,1.6740873797770538e-05,3.956319468722118e-05,9.636585306901501e-06,1.7930200291134263e-05,9.313356154304893e-06,5.801654005875448e-05,7.46699871302084e-05,0.0020593254820205687,0.12093455774129401,0.02197372022682847,4.167960665766436e-05,0.13873005668683772,0.020041632103999285,0.0018451605852829271,1.134853416303427e-05,0.00644892419245732
1,1139713.9999999988,False,241,6fde9_00000,2026-03-18_22-10-09,1773886209,65.37295866012573,15978.201002836227,2335544,dh-node7,10.199.0.7,15978.201002836227,241,63.25675239352451,2.7795247605132192e-05,63.25596828353916,35.07023631824273,28.15042389656567,0.025196533884217148,104.63045871352737,136.59999999999997,629,7651.0,0.01839174767700142,3.052830557179237,0.0008181504284906979,40.6744181916205,35.0,11.264133224539572,0.0,30.5,240.0,33,0.0008352494071092759,4781.000000000001,-7.0,65.25,0.009618540116150563,3.400643654479852,1139713.9999999988,104.63045871352737,72.41698066912164,7,0,7,7.061111111111111,12.299999999999997,0.06477777777777778,0.021809895833333336,0.0006632513274049273,6142.000000000001,14.835714285714287,15.664285714285713,0.00032859954168533195,803559.9999999946,774254.9999999967,84.05714285714286,91.4285714285714,2942.0000000000005,3200.0000000000005,1577814.9999999949,14.835714285714287,1755862934,6961136,0,47461888,186368,4643.527722770198,4643.527722770198,499283,112030.6239080244,3034.3125699611155,0.8445601463317871,0.025651623,-0.028342946,47461888,186368,39.604992,499283,128.0,1.0,0.05,0.16124427,3.2001698,1.8237984,3.30526,241.0,0.001,3034.3139889732543,2.0106278188625544e-05,0.000149437234275233,0.0001726898897045944,0.0001012298416890121,2.1312583283965383e-05,4.3984012460842346e-05,0.31217709293291407,3.292319677701589e-06,4.8900821816692385e-05,8.07688579875002e-06,9.435562651547044e-05,3.5675747157074017e-05,0.00030511639453675637,1.6579149600804528e-05,3.8634683341347384e-05,9.502280612884e-06,1.730948269294232e-05,9.229393699838976e-06,5.650896599419901e-05,7.184230272668784e-05,0.002059030328208301,0.12103840189299793,0.021904151155200124,4.166404065437712e-05,0.13829910915991575,0.020076821632843744,0.0018460874692447966,1.1362609746142573e-05,0.0064549634503148325
1,1145278.9999999986,False,242,6fde9_00000,2026-03-18_22-11-31,1773886291,82.20993828773499,16060.410941123962,2335544,dh-node7,10.199.0.7,16060.410941123962,242,63.44615814748777,2.766172463395224e-05,63.445376061174976,35.181656470900755,28.22848224421115,0.025136969635546163,165.45335310229265,198.75,762,7679.0,0.018762268349282962,5.0976344556797155,0.0008185917707150181,40.56043936093562,28.0,11.262533964234938,0.0,21.133928571428573,241.0,34,0.0008271535519050785,5565.0,-9.5,42.0,0.00967052878005351,3.414977108341779,1145278.9999999986,165.45335310229265,72.61325796538623,7,0,7,8.158035714285715,12.3,0.06901785714285714,0.021809895833333336,0.0006544035807612904,8466.0,11.303571428571425,9.83035714285714,0.000326757321687648,807832.9999999944,778447.9999999969,149.75,152.60714285714283,4193.0,4273.0,1586280.999999994,11.303571428571425,1766981804,11118870,0,47717632,255744,4652.742445542496,4652.742445542496,499283,113186.34421947249,3038.021639669206,1.2668402194976807,0.032058105,-0.08678721,47717632,255744,26.256203,499283,128.0,1.0,0.05,0.17849505,1.8274292,1.9370766,1.9839952,242.0,0.001,3038.0190080284406,2.0215091673094523e-05,0.0001493397210146389,0.00017279517284292148,0.00010124326025578123,2.1424937503439416e-05,4.393342622481462e-05,0.3129598232335752,3.4661417862376007e-06,4.9065558047482294e-05,7.806293973009226e-06,9.224369917495618e-05,3.555759696774468e-05,0.00030179448695441584,1.6595560859279066e-05,3.900163248715967e-05,9.451812321626207e-06,1.7349659505660244e-05,9.12451560345131e-06,5.671182496518977e-05,7.157989330913414e-05,0.0020680071557675327,0.12172704107445323,0.02188746715421856,4.163581996910892e-05,0.13829094900952058,0.020149701267360313,0.001849056764715861,1.1377315242850287e-05,0.006488282884661516
1,1150933.9999999977,False,243,6fde9_00000,2026-03-18_22-12-54,1773886374,83.17477512359619,16143.585716247559,2335544,dh-node7,10.199.0.7,16143.585716247559,243,63.64331620326286,2.7522768505673068e-05,63.64253605629228,35.29387521134207,28.313296389378966,0.025236532851160422,155.61793609588324,161.57142857142858,618,7714.0,0.01907464261899078,3.7746432633870928,0.0008191695564256388,40.37795667988038,35.0,11.387337950292096,0.0,28.114285714285707,242.0,31,0.0008070442221405141,5655.0,0.0,60.0,0.009694740532868758,3.4636468160724756,1150933.9999999977,155.61793609588324,72.4132512528593,7,0,7,7.231249999999998,12.3,0.06633928571428573,0.021809895833333336,0.000638159246428099,8240.0,12.87857142857143,15.23571428571429,0.0003173198151282914,811927.9999999946,782592.9999999964,118.42857142857139,117.0,4145.0,4095.0,1594520.999999995,12.87857142857143,1777997744,11015940,0,47966976,249344,4662.765021087072,4662.765021087072,499283,114148.86170687752,3036.002354779724,1.900260329246521,0.021464003,-0.12707902,47966976,249344,31.700144,499283,128.0,1.0,0.05,0.12565547,2.6698925,1.900935,2.8648267,243.0,0.001,3036.0054003399227,2.0204908476958444e-05,0.000149332417155158,0.00017323350619828236,0.00010086868701542533,2.140926853962097e-05,4.3771647411638105e-05,0.3132435947499808,3.1107855950683724e-06,4.905854817132333e-05,7.66625598296392e-06,8.949702469774778e-05,3.48160633021095e-05,0.00029458906302868665,1.6215711233821603e-05,3.803683962347359e-05,9.233793059081475e-06,1.6648951006267297e-05,8.720870892273042e-06,5.489080773791155e-05,7.153166569640198e-05,0.0020712043533326068,0.12230329255319412,0.02182512869207339,4.1551592354283634e-05,0.1380076172215416,0.020168690424833324,0.0018517897975568584,1.13736733131765e-05,0.006517525044933328
1,1155371.999999998,False,244,6fde9_00000,2026-03-18_22-14-15,1773886455,80.35836935043335,16223.944085597992,2335544,dh-node7,10.199.0.7,16223.944085597992,244,63.810318666747975,2.7572581712382883e-05,63.809535005179555,35.44043425826846,28.333775325045956,0.025221763522727883,214.5157187280475,211.3333333333334,892,7735.0,0.01969111839540346,4.800360817151765,0.000819426647301917,40.212902480744845,21.0,11.637501408633131,0.0,23.10714285714285,243.0,30,0.0008513327100178562,4438.0,0.0,48.0,0.009724955728624588,3.5123572720101066,1155371.999999998,214.5157187280475,71.34955343680349,7,0,7,8.27,12.67727272727273,0.06181818181818181,0.021809895833333343,0.0006570333655635373,7211.0,11.035714285714285,12.071428571428575,0.0003235576109651214,815447.9999999946,786283.9999999964,175.76190476190473,167.61904761904765,3690.999999999999,3520.0000000000005,1601731.9999999953,11.035714285714285,1785542344,7544600,0,48184576,217600,4660.517370876201,4660.517370876201,499283,113132.41002099041,3019.498619916331,1.900260329246521,0.017832745,-0.0051368847,48184576,217600,12.758951,499283,128.0,1.0,0.05,0.05777991,1.8409959,1.9299068,1.9087412,244.0,0.001,3019.501453242755,2.0346649428742985e-05,0.00014928520072452032,0.0001735688984061183,0.00010062807321960236,2.144042030131769e-05,4.3760822896250105e-05,0.3133502582626693,3.2427228003981635e-06,5.02076802426342e-05,7.731575660427122e-06,9.208709581347517e-05,3.60637467859887e-05,0.00030708871914689255,1.6628963764489232e-05,3.930140329123628e-05,9.465167120560075e-06,1.728239153358508e-05,8.816576229269263e-06,5.706049729875441e-05,7.243183039149417e-05,0.0020726569698395697,0.12263054953701752,0.021778199415144514,4.1448595690491644e-05,0.1377634209393881,0.020223416569649568,0.001848514560465104,1.1372095757705678e-05,0.006535813084258949
1,1160212.9999999981,False,245,6fde9_00000,2026-03-18_22-15-30,1773886530,74.98321580886841,16298.92730140686,2335544,dh-node7,10.199.0.7,16298.92730140686,245,63.921915356419206,2.7464014327563916e-05,63.92113370334758,35.55828113693466,28.327503900295426,0.025245017538030257,148.01458616312252,172.8928571428572,608,7763.0,0.01740403798339447,3.7727605789966336,0.0008166954052720752,40.06025976521625,28.0,11.91082035365103,0.0,27.21428571428572,244.0,50,0.0008675987661898331,4840.999999999999,0.0,53.5,0.009693999909488533,3.5425766080231775,1160212.9999999981,148.01458616312252,70.8989023211096,7,0,7,9.678431372549019,13.959803921568621,0.06078431372549021,0.021809895833333346,0.000678900891588766,6750.0,11.375,15.839285714285717,0.0003371259955502655,818840.9999999945,789640.999999996,119.89285714285712,121.17857142857139,3357.000000000001,3393.0000000000005,1608481.999999995,11.375,1793268580,7726236,0,48388864,204288,4662.322197167439,4662.322197167439,499283,112624.73987649496,3004.6687355799118,1.900260329246521,0.015514069,0.0930924,48388864,204288,24.525488,499283,128.0,1.0,0.05,0.17786175,2.3975337,1.8657647,2.3682492,245.0,0.001,3004.6662355689773,2.0278727036057213e-05,0.00014895951500335932,0.0001727679641384015,0.00010012222235028212,2.148504199050201e-05,4.36468363302121e-05,0.31323225106042935,3.3988181666447814e-06,5.043414365073202e-05,8.14686294015889e-06,9.588362881909123e-05,3.66788825279166e-05,0.00031590600571913043,1.690331671742007e-05,4.009107042867578e-05,9.828792868091026e-06,1.79124691949754e-05,9.382600339455195e-06,5.828646032803728e-05,7.461534704390856e-05,0.002073335820407266,0.12285315156087238,0.021725119289773026,4.143675075057667e-05,0.13749770204875522,0.02018579762480899,0.0018463561841155546,1.1379265126926583e-05,0.006553572682934922
1,1164535.9999999981,False,246,6fde9_00000,2026-03-18_22-16-29,1773886589,59.23082518577576,16358.158126592636,2335544,dh-node7,10.199.0.7,16358.158126592636,246,63.87481977318546,2.79275846947508e-05,63.87403367761289,35.54484046316635,28.29384447310131,0.02525353849298752,125.0108332181209,154.39285714285717,601,7791.0,0.016662754013441975,3.273108923292186,0.0008173333400949241,40.03055050645884,28.0,11.931727608317646,0.0,29.15178571428572,245.0,39,0.000843359541073299,4323.0,-9.0,49.5,0.009693065898430544,3.527333946767778,1164535.9999999981,125.0108332181209,70.82996182230579,7,0,7,9.07777777777778,14.244444444444447,0.06839506172839506,0.021809895833333336,0.0006655515605885073,5724.999999999998,13.58035714285714,15.571428571428577,0.0003300309483311482,821779.999999994,792426.9999999958,99.5,104.96428571428574,2786.0,2939.0,1614206.9999999944,13.58035714285714,1799126245,5857665,0,48562304,173440,4658.928975195764,4658.928975195764,499283,111920.64166545513,3000.323407935215,1.900260329246521,0.010987016,0.11251034,48562304,173440,28.745558,499283,128.0,1.0,0.05,0.13486981,3.41305,1.8576626,3.3725448,246.0,0.001,3000.3210963183806,2.0127816933661322e-05,0.00015310640752996495,0.00017184441151078017,9.941502117653615e-05,2.1371108777726697e-05,4.3870318443428506e-05,0.31505990104829784,3.290724297440438e-06,4.9147128472331e-05,7.981590967555308e-06,9.543144008960441e-05,3.542709657521885e-05,0.0003076196338203916,1.7353866135551377e-05,3.891732146544592e-05,9.52188726583362e-06,1.730144020933134e-05,9.218678358407643e-06,5.648241437525889e-05,7.267100221049693e-05,0.002072734750539947,0.12287382394374195,0.021648738796999946,4.141341299586183e-05,0.13939241474932298,0.02016907985923039,0.00184807458270067,1.140017198793039e-05,0.006557547105875057
1,1169608.9999999972,False,247,6fde9_00000,2026-03-18_22-17-32,1773886652,63.339622020721436,16421.497748613358,2335544,dh-node7,10.199.0.7,16421.497748613358,247,63.86933186377362,2.784120903607052e-05,63.86854694472637,35.54468966164361,28.288577540558688,0.02520736252802935,118.22966344279475,144.94285714285712,793,7826.0,0.018015321850160682,3.1445519468214886,0.0008171603513085901,40.07999343958687,35.0,11.912147602015645,0.0,30.949999999999996,246.0,38,0.0008747503221995736,5073.0,0.0,52.5,0.009679510528891025,3.523022970768264,1169608.9999999972,118.22966344279475,71.47445327304034,7,0,7,8.62528735632184,13.177011494252875,0.07229885057471265,0.021809895833333332,0.0006875670617899681,6505.000000000001,15.050000000000006,15.900000000000002,0.000341270790620592,825220.9999999944,795490.9999999956,87.54285714285717,98.3142857142857,3063.9999999999995,3441.0,1620711.999999994,15.050000000000006,1806948811,7822566,0,48759680,197376,4663.069685443806,4663.069685443806,499283,112495.6121974818,3006.011712152885,1.900260329246521,0.0131272,-0.15168989,48759680,197376,39.389107,499283,128.0,1.0,0.05,0.14173698,3.7405632,1.8244472,3.958531,247.0,0.001,3006.0091084224578,2.0158628290148792e-05,0.00015302962403137367,0.00017187718206388867,9.942249630358136e-05,2.1692186717729696e-05,4.379247455660955e-05,0.31399990213816076,3.3999082659644733e-06,4.957743147533387e-05,8.310537710682004e-06,9.729988190871334e-05,3.670025699568025e-05,0.0003205928988329923,1.790161123603093e-05,4.0208423264705584e-05,9.832792856950705e-06,1.8105053797745647e-05,9.484038569318335e-06,5.8621844587208696e-05,7.583704173644325e-05,0.0020709931517912247,0.12262714238350864,0.021563322339540704,4.128747896492441e-05,0.13875603695218966,0.020099760799656797,0.001842586936972929,1.1371090588710963e-05,0.0065440096166207665
1,1173952.9999999967,False,248,6fde9_00000,2026-03-18_22-18-49,1773886729,77.01970291137695,16498.517451524734,2335544,dh-node7,10.199.0.7,16498.517451524734,248,64.00070412309506,2.7752106885451903e-05,63.99991869988014,35.672617178046224,28.292089236033863,0.025154155802339994,178.3602853820733,206.85714285714278,688,7847.0,0.016934508270923875,4.539104531042367,0.0008126228235623924,39.97559423821978,21.0,11.913969139413929,0.0,26.119047619047613,247.0,45,0.0008450870531232489,4344.0,0.0,63.5,0.009610907122603294,3.5314209969599544,1173952.9999999967,178.3602853820733,70.75191393398775,7,0,7,7.8495238095238085,12.74761904761905,0.05457142857142857,0.02180989583333334,0.0006661767870472419,6418.0,14.333333333333337,11.785714285714285,0.00032940907089100733,828534.9999999944,798594.9999999955,147.80952380952382,157.80952380952382,3104.0,3314.0,1627129.9999999937,14.333333333333337,1813529971,6581160,0,48953600,193920,4659.8789885893675,4659.8789885893675,499283,111141.46098770015,2981.547775236214,1.900260329246521,0.009133456,0.018629262,48953600,193920,19.380201,499283,128.0,1.0,0.05,0.14899105,2.684413,1.8726698,2.7420611,248.0,0.001,2981.5481453670295,2.0007176373489273e-05,0.0001523904468808747,0.00017107618508866565,9.905883581501387e-05,2.175252252025782e-05,4.347335104081684e-05,0.313145806257216,3.3303601200855208e-06,4.9850808427559507e-05,7.866639274180733e-06,9.389525181065842e-05,3.6078560223296304e-05,0.0003087146697089581,1.680555234388466e-05,3.888791847209206e-05,9.68514141661889e-06,1.7398791979738394e-05,9.17021287929011e-06,5.7299579971411806e-05,7.330388145223298e-05,0.0020704342817448643,0.12248470598080057,0.021476461584451424,4.1158943942224584e-05,0.1380999834332382,0.02014596196334559,0.0018414814393017877,1.134087973655744e-05,0.00653129608258948
1,1178121.9999999972,False,249,6fde9_00000,2026-03-18_22-19-32,1773886772,42.40607500076294,16540.923526525497,2335544,dh-node7,10.199.0.7,16540.923526525497,249,63.78464771513338,2.7646275133227747e-05,63.78386459541917,35.52907828601589,28.219577185073003,0.025158848514371442,112.85406727265753,148.89285714285717,365,7875.0,0.014705175902750034,2.867741788529592,0.0008075651491744245,39.9821541541786,28.0,12.075962208697069,0.0,29.446428571428566,248.0,45,0.0008316382363971795,4169.000000000001,-1.75,56.5,0.009528006917943978,3.5318584678307454,1178121.9999999972,112.85406727265753,71.38177523883826,7,0,7,7.841379310344828,12.299999999999997,0.08155172413793105,0.021809895833333332,0.0006525948781969101,4838.000000000002,14.446428571428577,15.0,0.00032619836109392823,830988.9999999946,800978.9999999952,85.14285714285712,87.64285714285712,2384.0000000000005,2454.000000000001,1631967.9999999937,14.446428571428577,1818315983,4786012,0,49100544,146944,4654.970198703473,4654.970198703473,499283,111223.87965099726,3005.6221453815333,1.900260329246521,0.017834442,-0.34265447,49100544,146944,53.695755,499283,128.0,1.0,0.05,0.16788185,4.784061,1.727222,5.179186,249.0,0.001,3005.615223887382,1.9841326560420983e-05,0.00015147969726873265,0.00016963582182716414,9.872125521203462e-05,2.1593008107491652e-05,4.313374793480387e-05,0.31468049269559606,3.3185010804061144e-06,4.808276132084073e-05,8.013187257961634e-06,9.272772570758663e-05,3.4898226286285835e-05,0.00030101118808674806,1.631234874406909e-05,3.8347950083532244e-05,9.44384029345892e-06,1.708707749555566e-05,9.188893278584414e-06,5.612688696810037e-05,7.138439801594905e-05,0.0020692336497188843,0.1223526568927888,0.021388998678333365,4.118572338206097e-05,0.13985173661952394,0.02012878626381023,0.0018439064646168298,1.1402510688784408e-05,0.006549268663968561
1,1182801.9999999977,False,250,6fde9_00000,2026-03-18_22-20-21,1773886821,48.731759786605835,16589.655286312103,2335544,dh-node7,10.199.0.7,16589.655286312103,250,63.633998731531946,2.7643323195608544e-05,63.6332154090934,35.40604109299773,28.191993966821563,0.02513196098816141,93.30422186597599,133.71428571428575,440,7910.0,0.016468599513286736,2.7875688790144135,0.0008014299682501594,40.007709871455155,35.0,11.797448293682528,0.0,27.814285714285703,249.0,35,0.0008237573160237286,4679.999999999999,-7.0,51.0,0.009486610610531512,3.483543445768869,1182801.9999999977,93.30422186597599,73.09067096487617,7,0,7,8.030303030303031,12.299999999999997,0.08333333333333334,0.021809895833333332,0.0006550910720060019,5842.000000000001,13.592857142857149,14.221428571428568,0.00032558731900161534,834060.9999999941,803748.9999999948,79.14285714285712,87.77142857142856,2770.0000000000005,3072.0000000000005,1637809.9999999925,13.592857142857149,1824802463,6486480,0,49277952,177408,4655.220496716439,4655.220496716439,499283,112314.39350591053,3037.264225271314,1.900260329246521,0.0111098215,-0.057396583,49277952,177408,35.078915,499283,128.0,1.0,0.05,0.24109006,3.680267,1.824338,3.8077695,250.0,0.001,3037.267041198455,1.967234039807079e-05,0.0001500561248787623,0.00016802979209148476,9.78388081603045e-05,2.1377723225131816e-05,4.273388039480183e-05,0.3141790043768902,3.7919625856473305e-06,4.790351935427759e-05,7.999931466671472e-06,9.310324088255378e-05,3.524039657890245e-05,0.0003013797869349277,1.6301339425192907e-05,3.7848802337810605e-05,9.391266100941334e-06,1.6906584069319995e-05,9.214602494223598e-06,5.598632723581474e-05,7.131937448369214e-05,0.002068557721747103,0.12236508648467821,0.021318921320944265,4.1092175906098877e-05,0.13942299605323102,0.020111501480947848,0.0018449991784962225,1.140285432236578e-05,0.006551285208486477
1,1187381.9999999977,False,251,6fde9_00000,2026-03-18_22-21-34,1773886894,73.20622658729553,16662.8615128994,2335544,dh-node7,10.199.0.7,16662.8615128994,251,63.72958875206738,2.7706878582741585e-05,63.72880215509227,35.506279028177914,28.18739288186483,0.025104168926648816,143.94120287781604,163.57142857142858,753,7938.0,0.018119231395630597,3.528888115659356,0.0007999721448863957,39.84413475851532,28.0,11.723185041363587,0.0,23.90178571428572,250.0,38,0.0008182946980150303,4580.0,0.0,53.0,0.009545973531881784,3.484631817570079,1187381.9999999977,143.94120287781604,72.65356477579655,7,0,7,7.0489999999999995,12.299999999999997,0.064,0.021809895833333343,0.0006508204959370694,6702.999999999999,11.6875,12.214285714285715,0.00032256654231283715,837459.9999999942,807052.9999999949,118.0,121.39285714285712,3304.0,3399.000000000001,1644512.9999999935,11.6875,1832061763,7259300,0,49480832,202880,4654.468291749275,4654.468291749275,499283,111641.99620346005,3023.5555214932874,1.900260329246521,0.0076729557,-0.104682446,49480832,202880,27.050817,499283,128.0,1.0,0.05,0.19612616,2.9089098,1.8541456,3.091719,251.0,0.001,3023.5567582732933,1.9666981643199704e-05,0.00014953767454824583,0.00016760004103953362,9.752883359755754e-05,2.1329237180553262e-05,4.2531292912076975e-05,0.31317524370497524,3.397545792550322e-06,4.871370637788598e-05,7.794435586558874e-06,9.160844789800908e-05,3.5636208431625924e-05,0.00029870418180318455,1.6555127737565754e-05,3.798729158088135e-05,9.392067813997177e-06,1.6646078018736514e-05,9.063459575469634e-06,5.5833582038999787e-05,7.10267544673943e-05,0.0020634127657730493,0.1221474577993307,0.021238004607348288,4.1015314897939585e-05,0.1388023036917147,0.020045493867431142,0.0018379279764975096,1.1374204776169996e-05,0.006546322787191202
1,1192489.9999999974,False,252,6fde9_00000,2026-03-18_22-22-48,1773886968,74.0858781337738,16736.947391033173,2335544,dh-node7,10.199.0.7,16736.947391033173,252,63.83299176042487,2.7605699378356048e-05,63.832205677670856,35.56038212979633,28.23670726064628,0.02507647766682411,164.99573626580917,182.42857142857144,694,7966.0,0.018658010344480846,4.413511746388394,0.00079948844216337,39.652916161646395,28.0,11.762152440336394,0.0,24.0,251.0,33,0.0008277994411935094,5108.0,-2.0,66.75,0.009571128218372634,3.477979489089275,1192489.9999999974,164.99573626580917,72.73823658086074,7,0,7,7.349019607843138,12.299999999999997,0.06980392156862746,0.021809895833333346,0.0006576491834258498,7781.0,12.589285714285715,11.410714285714285,0.0003244670246939289,841313.9999999943,810979.9999999951,140.25,137.64285714285714,3927.0,3854.000000000001,1652293.9999999937,12.589285714285715,1841445159,9383396,0,49715968,235136,4659.003608831782,4659.003608831782,499283,112390.45982083,3031.0151868644552,1.900260329246521,0.0075320755,-0.029496405,49715968,235136,22.900734,499283,128.0,1.0,0.05,0.13970965,1.9517273,1.8997775,2.0619,252.0,0.001,3031.0128091904257,1.9697360789886778e-05,0.00014963909769148903,0.00016725872545934133,9.713219098225012e-05,2.127253493747198e-05,4.233917967729163e-05,0.313501472257404,3.168452222286516e-06,4.947473259055861e-05,7.814526588171825e-06,9.208675084901168e-05,3.615630894102403e-05,0.0003028738499260099,1.666122986252385e-05,3.848590038322382e-05,9.460283586018406e-06,1.6983619701479012e-05,9.105291441908559e-06,5.6029382283972376e-05,7.106916530098858e-05,0.0020656566376967152,0.12269187908207273,0.021210958242567635,4.095362074686544e-05,0.13862506259365961,0.020013389898663726,0.0018341545867607133,1.1371082895514687e-05,0.006567027489013347
