num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes,env_runners/weights_seq_no,env_runners/episode_return_mean,env_runners/blue_team_score_mean,env_runners/num_episodes_lifetime,env_runners/episode_len_max,env_runners/episode_return_max,env_runners/env_step_timer,env_runners/episode_len_min,env_runners/time_between_sampling,env_runners/connector_pipeline_timer,env_runners/episode_duration_sec_mean,env_runners/episode_len_mean,env_runners/red_team_score_mean,env_runners/rlmodule_inference_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/sample,env_runners/num_env_steps_sampled,env_runners/env_reset_timer,env_runners/episode_return_min,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/shared_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_agent_steps_sampled/red_robot_0,env_runners/num_agent_steps_sampled/red_robot_1,env_runners/module_episode_returns_mean/shared_policy,env_runners/agent_episode_returns_mean/red_robot_0,env_runners/agent_episode_returns_mean/red_robot_1,env_runners/agent_steps/red_robot_0,env_runners/agent_steps/red_robot_1,env_runners/num_agent_steps_sampled_lifetime/red_robot_1,env_runners/num_agent_steps_sampled_lifetime/red_robot_0,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/shared_policy/vf_explained_var,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/mean_kl_loss,learners/shared_policy/policy_loss,learners/shared_policy/total_loss,learners/shared_policy/entropy,learners/shared_policy/weights_seq_no,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/num_trainable_parameters,learners/shared_policy/num_module_steps_trained,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/curr_kl_coeff,learners/shared_policy/vf_loss,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/num_module_steps_trained_lifetime_throughput,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items
1,1917414.0000000065,False,406,987fb_00000,2026-03-16_03-41-54,1773646914,69.45396113395691,22648.65061569214,1214568,dh-node6,10.199.0.6,22648.65061569214,406,54.09904085224794,2.7754545503697686e-05,54.098212932134366,32.314359287922514,21.753288753213365,0.021343592871669054,28.0,405.0,36.71428571428571,0.0,13139.0,880,72.25,0.010637312163741806,37,10.014082211581655,0.000847668998564916,3.52354902159589,166.0,43.67697966043126,0.0007132318472568166,135.48014536760056,2.257251744200089,4648.0,0.0051875549025345935,0.0,135.48014536760056,1917414.0000000065,87.67127690631115,7,0,7,12.672631578947367,14.5,0.08052631578947368,0.03144531249999998,0.0007123676041853641,6547.0,0.0003467523713812227,2676600.000000009,3220.0,3326.9999999999995,18.830357142857146,17.883928571428577,18.830357142857146,115.0,118.82142857142861,1331179.999999985,1345420.000000013,0,3013755898,4688.059953803546,4688.059953803546,80953600,423089,7195104,198144,132328.61025684635,3663.725004742337,0.1729865,0.001,0.0227509,-0.0559294,3.3567903,1.8640945,406.0,1.0,0.05,128.0,423089,198144,80953600,0.5851777791976929,3.4970489,35.102814,3663.7154744186614,2.361379727081786e-05,0.0001545520167293545,4.7005376425819593e-05,2.20345982385156e-05,0.00017654912135060415,9.984053865516143e-05,0.3166712117554559,0.0003383146022234164,1.712015778970821e-05,8.620380198308936e-06,9.917135978662413e-05,3.515769873891057e-06,5.038288492528861e-05,3.787572723087924e-05,5.981429010269636e-05,1.8967438247967924e-05,9.477904150238788e-06,7.720042616884437e-05,4.144866782471186e-05,9.883393192110464e-06,3.515380799097215e-05,9.891235288376548e-06,0.001380269966144448,0.0018496708592498055,0.1238670538692324,0.01920196881356174,0.015163325983342245,0.006839911887997852,0.14790259118750002
1,1922622.0000000065,False,407,987fb_00000,2026-03-16_03-42-52,1773646972,58.333683013916016,22706.984298706055,1214568,dh-node6,10.199.0.6,22706.984298706055,407,54.14127273926491,2.7661380963676646e-05,54.14044741749199,32.25970884360206,21.850204744139003,0.02130800907251605,35.0,406.0,39.26428571428572,0.0,13174.0,892,66.0,0.00956609614808731,42,10.117622998902908,0.0008417736382094842,2.09523276919499,148.8,43.86804577883541,0.0006842741287839724,125.97612405792997,2.2886481800712155,5208.000000000001,0.005142879745279684,0.0,125.97612405792997,1922622.0000000065,87.75740266087271,7,0,7,11.532499999999999,14.5,0.10124999999999999,0.031445312499999996,0.0007001073257608726,6886.999999999999,0.00034131780517521334,2683487.0000000102,3203.9999999999995,3682.9999999999995,18.835714285714285,20.428571428571427,18.835714285714285,91.54285714285717,105.22857142857146,1334862.9999999846,1348624.000000015,0,3022250146,4693.25935426551,4693.25935426551,81162368,423089,8494248,208768,132989.38453270285,3659.395519450207,0.36114228,0.001,0.012876405,0.0016738636,3.1961143,1.8643808,407.0,1.0,0.05,128.0,423089,208768,81162368,0.5851777791976929,3.280125,23.487593,3659.38782839244,2.34356203047244e-05,0.00015343498500746064,4.656711447924677e-05,2.1952818628564536e-05,0.00017520027891352173,9.917552263537297e-05,0.315676682026505,0.0003295181209848808,1.664030214652196e-05,8.348538391796584e-06,9.845981785515693e-05,3.445246384392371e-06,4.873723652836167e-05,3.7402204921087754e-05,5.866808439873905e-05,1.7920897621235514e-05,9.570977650536868e-06,7.509341595204818e-05,4.0145071339374095e-05,9.778738417457107e-06,3.508057936434121e-05,9.861981207461147e-06,0.001379934717109198,0.0018472323008705193,0.12367398376949625,0.0191376661863944,0.01513701427380358,0.006830118568103682,0.14720558380534188
1,1926781.000000006,False,408,987fb_00000,2026-03-16_03-43-32,1773647012,39.497143268585205,22746.48144197464,1214568,dh-node6,10.199.0.6,22746.48144197464,408,53.99463797903377,2.7658329190494557e-05,53.993811307078325,32.111836472366775,21.85143710567878,0.021293867153170158,35.0,407.0,34.60000000000001,0.0,13209.0,441,75.5,0.009157145110878237,24,10.120306154903524,0.0008489570990599608,1.5198074687338836,118.82857142857142,44.01506012614162,0.000687653485687464,104.70491402943216,2.279626734526342,4158.999999999999,0.00516419343841541,0.0,104.70491402943216,1926781.000000006,87.61343856073634,7,0,7,13.353703703703705,14.5,0.1062962962962963,0.0314453125,0.0007094272484604022,4889.0,0.000344824215498489,2688376.0000000102,2421.9999999999995,2467.0000000000005,15.550000000000006,19.050000000000004,15.550000000000006,69.20000000000002,70.48571428571428,1337329.999999984,1351046.000000013,0,3027087063,4687.9167607228555,4687.9167607228555,81311232,423089,4836917,148864,132457.32441617342,3664.704315660029,0.4585395,0.001,0.016758407,-0.04505631,4.391162,1.7830037,408.0,1.0,0.05,128.0,423089,148864,81311232,0.5851777791976929,4.5155616,37.75926,3664.703894375208,2.3398865889543066e-05,0.0001530582604581527,4.636739018582635e-05,2.1860720302159763e-05,0.00017525251246612336,9.903068926995886e-05,0.3142978374263024,0.0003333793967742342,1.7010635429171952e-05,8.427764061070392e-06,9.963878426474364e-05,3.949202549003752e-06,4.963320044547904e-05,3.827111539286872e-05,5.9087330849802516e-05,1.788280438664195e-05,9.701111352484153e-06,7.625655858172578e-05,3.9942625728545867e-05,9.717461032861471e-06,3.507963188077141e-05,9.869092118976194e-06,0.0013788882493490882,0.0018491753463517353,0.12325914134258892,0.019132242535335405,0.015080655450565006,0.0068067532822092955,0.14632609135708893
1,1932581.0000000058,False,409,987fb_00000,2026-03-16_03-44-56,1773647096,83.99998641014099,22830.48142838478,1214568,dh-node6,10.199.0.6,22830.48142838478,409,54.29457459884381,2.7652874854818108e-05,54.293747410637664,32.22263459965171,22.040587166050994,0.02128622064086425,28.0,408.0,32.76785714285715,0.0,13237.0,882,62.5,0.011021351512040008,35,10.035272529603978,0.0008546843237954605,3.764259816654624,207.14285714285722,43.991522852493446,0.0006903395118046396,174.64486756422792,2.2907085605476816,5799.999999999999,0.005175873040746152,0.0,174.64486756422792,1932581.0000000058,87.67531642476743,7,0,7,12.081578947368422,14.5,0.09201754385964912,0.03144531249999999,0.0007037237946781956,8879.0,0.00034356766328004355,2697255.000000011,4632.0,4247.0,16.22321428571428,16.544642857142858,16.22321428571428,165.42857142857142,151.67857142857142,1341576.9999999837,1355678.0000000133,0,3039238063,4699.037593115627,4699.037593115627,81579392,423089,12151000,268160,133061.305863961,3640.9583122668914,0.10378647,0.001,0.0076270103,-0.009055845,1.8353225,1.8438255,409.0,1.0,0.05,128.0,423089,268160,81579392,0.5851777791976929,1.9321065,20.72026,3640.9581157113785,2.3474147261569213e-05,0.00015348913963994702,4.645268692145918e-05,2.1931987560269398e-05,0.0001760302307555455,0.00010228233610114276,0.3139525405433957,0.0003313606467289812,1.7184339981005164e-05,8.306034397286492e-06,9.714925025315992e-05,3.571590135263078e-06,5.0545668284007523e-05,3.797547991072226e-05,5.902017046889325e-05,1.81188948445774e-05,9.631431209369794e-06,7.634537470330984e-05,4.053370646760299e-05,9.963789548235158e-06,3.5020535105559005e-05,9.846860452855926e-06,0.0013785934765904902,0.0018414848113382874,0.12340702903910221,0.019067622089879967,0.015081526877544037,0.006813576498916207,0.14589888586218078
1,1937124.0000000065,False,410,987fb_00000,2026-03-16_03-45-43,1773647143,47.51770353317261,22877.999131917953,1214568,dh-node6,10.199.0.6,22877.999131917953,410,54.22662567448658,2.7732965818235248e-05,54.225798138921085,32.12446642103547,22.070754883870965,0.021328962594939535,35.0,409.0,34.73571428571428,0.0,13272.0,758,69.0,0.008514793934820878,41,10.21373542137258,0.0008528508314707496,1.633889708781083,129.79999999999998,44.02120545499479,0.0006805729937204892,108.08337285779204,2.2986618816356232,4543.000000000001,0.00516104065452304,-10.75,108.08337285779204,1937124.0000000065,86.88265783726695,7,0,7,12.536923076923078,14.5,0.09984615384615386,0.031445312499999996,0.0006977406271122168,5586.000000000001,0.00034286857001948243,2702841.0000000107,2718.0,2867.9999999999995,17.207142857142856,17.528571428571432,17.207142857142856,77.65714285714286,81.94285714285714,1344444.9999999818,1358396.0000000126,0,3045262081,4697.477217184471,4697.477217184471,81749120,423089,6024018,169728,132743.47970170254,3637.4030778152005,0.32405126,0.001,0.0129208425,-0.09392031,4.12764,1.8087633,410.0,1.0,0.05,128.0,423089,169728,81749120,0.5851777791976929,4.304437,44.544334,3637.397328563182,2.341521812570221e-05,0.00015300626196933941,4.62139906080672e-05,2.186070074516369e-05,0.00017571836548453635,0.00010269439598493866,0.3133932537885147,0.00032572150395155145,1.6840700305753665e-05,8.306846037927832e-06,9.734507293972255e-05,3.487405401309266e-06,4.9202076651583695e-05,3.760155527189112e-05,5.871345413475988e-05,1.778995746900646e-05,9.624758606570922e-06,7.503774552333556e-05,3.996811646674191e-05,9.73380888301427e-06,3.507494983196441e-05,9.85816218358442e-06,0.0013786210323382974,0.0018439647812328503,0.1234406619894485,0.019071879558180554,0.015058387579784884,0.006807857213849876,0.14532769668565462
1,1942152.0000000093,False,411,987fb_00000,2026-03-16_03-46-43,1773647203,58.98247027397156,22936.981602191925,1214568,dh-node6,10.199.0.6,22936.981602191925,411,54.27406593090162,2.7667335094488742e-05,54.27324062784251,32.10190602440376,22.140704377811748,0.021361556077572487,42.0,410.0,36.92857142857144,0.0,13314.0,745,66.0,0.009780070328333017,34,10.069433706726722,0.0008507299949551475,1.6970705845049534,119.71428571428574,44.18479293766021,0.0007044411914492987,89.1363485467262,2.265978491170452,5027.999999999999,0.00514387164421874,0.0,89.1363485467262,1942152.0000000093,87.09720210432583,7,0,7,12.887654320987656,14.5,0.09654320987654322,0.03144531249999999,0.0007045142878724957,6501.0,0.0003485585195921809,2709342.0000000107,3458.0,3042.9999999999995,18.03571428571428,18.892857142857146,18.03571428571428,82.33333333333333,72.45238095238095,1347487.999999981,1361854.0000000126,0,3053025313,4700.782445012625,4700.782445012625,81946752,423089,7763232,197632,132668.04740678563,3622.5770053955184,0.29096,0.001,0.011366743,0.115817554,4.0126395,1.8370078,411.0,1.0,0.05,128.0,423089,197632,81946752,0.5851777791976929,3.9820209,22.990469,3622.572127285803,2.332891529617381e-05,0.00015263814089129112,4.600898953106873e-05,2.191009920971244e-05,0.00017577526132193992,0.00010210732857363284,0.3153314771900447,0.0003323277769153177,1.6891796498399697e-05,8.402424424761094e-06,9.745882334839305e-05,3.5492555393712438e-06,4.9512774797128456e-05,3.7458179727828905e-05,5.940174054504947e-05,1.854297429102689e-05,9.698391282123748e-06,7.779285971244811e-05,4.104222363966492e-05,9.909101356259927e-06,3.51826415426928e-05,9.87455000527842e-06,0.00137832998181601,0.0018502925932563788,0.12364334713873892,0.019112892161561187,0.015028104084500109,0.006819922132051938,0.14703363769762573
1,1947090.0000000098,False,412,987fb_00000,2026-03-16_03-47-50,1773647270,67.36348295211792,23004.345085144043,1214568,dh-node6,10.199.0.6,23004.345085144043,412,54.404840343692,2.765901070188712e-05,54.40401609905457,32.10327145138959,22.27012677143431,0.02135033357594987,35.0,411.0,34.84285714285715,0.0,13349.0,723,66.0,0.011061671024676641,31,9.982373889208766,0.0008449700896853362,2.5275274308930546,141.08571428571435,44.358480920870804,0.0007217103132194681,120.23683846505007,2.2457348965572708,4937.999999999999,0.0051119595920652745,0.0,120.23683846505007,1947090.0000000098,86.76326024779952,7,0,7,12.357608695652173,14.5,0.09804347826086958,0.03144531249999999,0.0007272955324891094,7402.999999999999,0.0003546097628224294,2716745.0000000093,3764.9999999999995,3637.9999999999995,18.78571428571428,16.057142857142853,18.78571428571428,107.57142857142861,103.94285714285711,1351125.9999999802,1365619.0000000123,0,3061676689,4703.154620562499,4703.154620562499,82171008,423089,8651376,224256,132450.5157610315,3607.7577948268818,0.38971388,0.001,0.009652143,-0.017303785,2.1658943,1.959197,412.0,1.0,0.05,128.0,423089,224256,82171008,0.5851777791976929,2.2755098,21.900795,3607.753042180546,2.317469628442039e-05,0.00015170396274892124,4.571136990125273e-05,2.175855981601808e-05,0.0001746191484560157,0.00010131067077558551,0.3146972004094407,0.00034515634757457947,1.7577175287717e-05,8.475724639314439e-06,0.00010119772951319074,3.7724074319606413e-06,5.151077638699888e-05,3.893301759151921e-05,6.110414527706452e-05,1.8781612064609362e-05,9.685105104637932e-06,7.934781617733227e-05,4.189017042116254e-05,9.96950483064903e-06,3.511091504819435e-05,9.856855180587984e-06,0.001377864972000494,0.001852596896771925,0.1235985320982454,0.01915976384846057,0.015010230035561572,0.00681599782156883,0.14641687110066018
1,1951459.0000000102,False,413,987fb_00000,2026-03-16_03-48-56,1773647336,66.47342824935913,23070.818513393402,1214568,dh-node6,10.199.0.6,23070.818513393402,413,54.52533893665438,2.7603388517227955e-05,54.52451051432218,32.16820697194558,22.325663032020348,0.02135358316887204,28.0,412.0,30.642857142857153,0.0,13377.0,744,57.0,0.011373280222277515,50,10.14274967155933,0.0008443477868717001,2.4822183664322703,156.03571428571425,44.372153532844656,0.0006956153223673125,146.00915202303057,2.274229820392002,4369.0,0.00509432247832319,0.0,146.00915202303057,1951459.0000000102,85.38694427093144,7,0,7,10.990109890109888,14.5,0.07813186813186812,0.03144531249999999,0.0007047574885818256,6179.0,0.0003438979981197497,2722924.0000000102,3198.0,2981.0,16.6875,13.95535714285714,16.6875,114.21428571428574,106.46428571428574,1354106.9999999807,1368817.000000012,0,3068064167,4699.813074356874,4699.813074356874,82358144,423089,6387478,187136,130631.0187186976,3568.0851322523195,0.34508544,0.001,0.019827377,0.05409676,2.1872475,1.8743908,413.0,1.0,0.05,128.0,423089,187136,82358144,0.5851777791976929,2.2152677,17.30753,3568.0802460146865,2.311548017459607e-05,0.00015132025362269398,4.5474854284622316e-05,2.2417383666182265e-05,0.00017411483456895098,0.00010112688920647307,0.31480159184483175,0.00033124882302968794,1.7442371806118574e-05,8.280354230522356e-06,9.736350059873244e-05,3.477391738547286e-06,5.096995942259477e-05,3.828986586038193e-05,5.9631121797660443e-05,1.795696586210303e-05,9.464366126480072e-06,7.621994768551849e-05,4.092507462654095e-05,9.784813150506984e-06,3.5117005357980426e-05,9.886885978191446e-06,0.0013758881909576282,0.001854893158530686,0.12438538235929202,0.01918244043992344,0.01497179302552066,0.006847217903917869,0.14571821606959756
1,1955586.0000000093,False,414,987fb_00000,2026-03-16_03-50-04,1773647404,67.0377995967865,23137.85631299019,1214568,dh-node6,10.199.0.6,23137.85631299019,414,54.65033526442794,2.762026489499799e-05,54.64950670323746,32.24595167807555,22.372926705620056,0.02136102601631876,28.0,413.0,34.29464285714285,0.0,13405.0,824,65.25,0.01080926616328352,39,10.299711313703224,0.0008459972447185035,2.4706848928555183,147.39285714285717,44.2922192905437,0.0006889376038871665,142.8768510946558,2.2817004488041834,4127.000000000001,0.005111832270650031,0.0,142.8768510946558,1955586.0000000093,84.15802110830771,7,0,7,13.003260869565219,14.5,0.0757608695652174,0.03144531249999999,0.0007026585784835327,5859.0,0.0003419362782419445,2728783.000000011,3002.0,2857.0,18.53571428571428,15.758928571428577,18.53571428571428,107.21428571428574,102.03571428571428,1356963.9999999807,1371819.0000000116,0,3073788316,4694.084943613305,4694.084943613305,82535680,423089,5724149,177536,128364.86549998488,3521.9758487833537,0.11588997,0.001,0.01658349,0.13902315,2.8849342,1.8777528,414.0,1.0,0.05,128.0,423089,177536,82535680,0.5851777791976929,2.8300946,26.439684,3521.9739313249993,2.314771856037703e-05,0.00015159682544577842,4.5408246262582845e-05,2.268368814639559e-05,0.00017420127913265421,0.00010128929962667723,0.316334771736355,0.0003304986576845525,1.7300566495738252e-05,8.552947435982389e-06,9.7656718875594e-05,3.4667173223278404e-06,5.001397014189151e-05,3.785320841607233e-05,5.9002663263147084e-05,1.822613386565546e-05,9.353982639483835e-06,7.649404648868824e-05,4.0484766509972784e-05,9.604749196796557e-06,3.509441522195071e-05,9.910947041645903e-06,0.0013856360305297326,0.0018549304965252069,0.12433636163600682,0.019188848003621594,0.014957580515886939,0.00684903692599707,0.14729590825873412
1,1960555.0000000084,False,415,987fb_00000,2026-03-16_03-51-17,1773647477,73.60541343688965,23211.46172642708,1214568,dh-node6,10.199.0.6,23211.46172642708,415,54.839725771265094,2.7667301028632676e-05,54.83889655804455,32.35305805873673,22.455170389143454,0.021383064686694018,35.0,414.0,32.74285714285714,0.0,13440.0,577,61.25,0.010690759386684076,34,10.411782006870776,0.0008503506858514444,2.281940901053271,141.97142857142856,44.291465816438034,0.0006767182309046503,114.05534422369114,2.283220085395011,4969.000000000001,0.005134291493905729,0.0,114.05534422369114,1960555.0000000084,83.49534694929359,7,0,7,12.595999999999998,14.5,0.08049999999999999,0.03144531249999999,0.000691089963330546,6812.0,0.00033490351827794487,2735595.0000000107,3541.9999999999995,3270.0000000000005,17.114285714285707,15.62857142857143,17.114285714285707,101.20000000000002,93.4285714285714,1360233.9999999814,1375361.000000011,0,3081803313,4696.834094177171,4696.834094177171,82742144,423089,8014997,206464,127389.60750577362,3486.086814817472,0.23969865,0.001,0.0061711166,0.0153675405,3.3123286,1.8667033,415.0,1.0,0.05,128.0,423089,206464,82742144,0.5851777791976929,3.3866851,31.044252,3486.0850152803096,2.325529170993059e-05,0.00015237317296070292,4.551469771612808e-05,2.275505696201019e-05,0.0001749227958991826,0.00010196858341557877,0.31625204206055896,0.0003261780550802164,1.6660925213754114e-05,8.123366983296248e-06,9.573709430927223e-05,3.3884948994264837e-06,4.920810765906791e-05,3.703636123840166e-05,5.7678808345966226e-05,1.7513038025599938e-05,9.125879866779765e-06,7.525252292805434e-05,3.9616335793617665e-05,9.576991192383085e-06,3.526437142724582e-05,9.945808323587881e-06,0.0013867126710088026,0.0018567684224665903,0.1245967506992108,0.01922361372440004,0.014958040500430158,0.006859130465935741,0.14690352486628586
1,1964986.0000000081,False,416,987fb_00000,2026-03-16_03-52-27,1773647547,69.65095233917236,23281.11267876625,1214568,dh-node6,10.199.0.6,23281.11267876625,416,54.98772030530265,2.766716795873336e-05,54.98689221772436,32.426775768009215,22.529519961169907,0.02133528693868482,28.0,415.0,31.4375,0.0,13468.0,856,63.0,0.010100221402948705,28,10.619853425712126,0.0008530482383488411,2.5227735261266515,158.25,44.19911256153882,0.0006861074494595067,137.36440683786796,2.301698365815126,4431.0,0.00515946920225422,0.0,137.36440683786796,1964986.0000000081,82.45790699962654,7,0,7,11.879166666666665,14.5,0.08,0.031445312499999996,0.0007090565163010038,6505.0,0.000345798536423139,2742100.000000011,3505.0000000000005,3000.000000000001,16.383928571428577,15.053571428571423,16.383928571428577,125.17857142857139,107.14285714285712,1363233.9999999814,1378866.0000000112,0,3088618191,4694.1757532353995,4694.1757532353995,82939008,423089,6814878,196864,125894.38621412132,3452.5844740936363,0.34446454,0.001,0.0063373777,-0.01295615,2.0614004,1.9244235,416.0,1.0,0.05,128.0,423089,196864,82939008,0.5851777791976929,2.1668692,20.949654,3452.579848655816,2.3492858298891806e-05,0.000152485173557333,4.544672127287994e-05,2.276077674511108e-05,0.00017667247145620354,0.00010215700274759323,0.3151845553200422,0.00033490915888085106,1.742992129106722e-05,8.342940212055622e-06,9.796548653863826e-05,3.5117332014539756e-06,5.0594892810412966e-05,3.8083697175723695e-05,5.95183156061912e-05,1.8016059842696596e-05,9.525847819965972e-06,7.67156774656887e-05,4.0976713645951994e-05,9.946423805314421e-06,3.5204328311159614e-05,9.940381224098054e-06,0.0013840253546885909,0.0018530450980719462,0.1243231475717774,0.019186620687754497,0.01492877485555948,0.0068507229699495565,0.14619092932859026
1,1969187.0000000056,False,417,987fb_00000,2026-03-16_03-52-59,1773647579,32.139854192733765,23313.252532958984,1214568,dh-node6,10.199.0.6,23313.252532958984,417,54.75907644637891,2.7640197831239054e-05,54.75824696757714,32.20783400211055,22.519774741350183,0.02136069585939473,42.0,416.0,35.839285714285715,0.0,13510.0,279,69.0,0.0091671914385426,38,10.543370777180414,0.000856956880516503,1.190379649977244,100.02380952380955,44.287108064664366,0.000706397024623828,76.07480930984411,2.2614918407593683,4200.999999999999,0.005185010944495257,3.0,76.07480930984411,1969187.0000000056,83.52272868871638,7,0,7,13.423255813953489,14.5,0.13069767441860464,0.0314453125,0.0007215011864972182,4510.0,0.00035364814909880825,2746610.0000000144,2442.0000000000005,2068.0,18.047619047619044,17.791666666666664,18.047619047619044,58.14285714285713,49.23809523809523,1365301.9999999814,1381308.000000012,0,3093142668,4689.243995703046,4689.243995703046,83076864,423089,4524477,137856,126635.22496225084,3494.3196896848463,0.19707721,0.001,0.018110415,0.057307743,5.2993717,1.7251763,417.0,1.0,0.05,128.0,423089,137856,83076864,0.5851777791976929,5.3177247,40.104397,3494.3161995535634,2.363494450346874e-05,0.000153098949498882,4.540644568483983e-05,2.2820736922642498e-05,0.00017906901754307562,0.00010214693197730385,0.3136224625960098,0.0003406671776382387,1.735541075519476e-05,8.547829817587896e-06,0.00010024088950816045,3.7047146944809216e-06,5.052907789706171e-05,3.778422597234039e-05,5.980224393363877e-05,1.8546404056185464e-05,9.80263301895576e-06,7.850506641198103e-05,4.1480090773705985e-05,1.0001089431775163e-05,3.514921627620623e-05,9.924347080430214e-06,0.0013798049322492618,0.0018560953073412647,0.12380884625646288,0.019170028469738542,0.014864334027803348,0.006824361670015018,0.1452521828547495
1,1973664.0000000042,False,418,987fb_00000,2026-03-16_03-53-45,1773647625,45.72900748252869,23358.981540441513,1214568,dh-node6,10.199.0.6,23358.981540441513,418,54.66862871532508,2.7652144963559798e-05,54.667798546171895,32.0841394693593,22.55300294822595,0.0213789559422396,35.0,417.0,36.028571428571425,0.0,13545.0,850,76.5,0.009027976781754906,43,10.25424750948547,0.0008551429954001261,1.586937660071999,127.91428571428565,44.37925599768158,0.0006805334472520376,94.97104342030114,2.2133523385262985,4477.000000000001,0.005171621025013165,-6.0,94.97104342030114,1973664.0000000042,84.74183727490306,7,0,7,11.66825396825397,14.5,0.106984126984127,0.0314453125,0.0007029957656686453,5565.999999999999,0.0003404336477431697,2752176.0000000135,2586.9999999999995,2979.0000000000005,16.321428571428577,19.707142857142856,16.321428571428577,73.91428571428573,85.11428571428571,1368280.999999981,1383895.000000012,0,3099056785,4687.1215557460155,4687.1215557460155,83245952,423089,5914117,169088,126763.21604448267,3504.292884440783,0.21483344,0.001,0.018104685,-0.08358026,4.263041,1.8120472,418.0,1.0,0.05,128.0,423089,169088,83245952,0.5851777791976929,4.426629,32.73192,3504.289535445617,2.359562898047235e-05,0.00015298702141590322,4.533438168156314e-05,2.2689936308450263e-05,0.0001786190926762217,0.00010181636745653409,0.3143429149802395,0.0003299342963703554,1.6710076811665912e-05,8.292253167817842e-06,9.878813130882794e-05,3.6577922748238366e-06,4.8773801289252475e-05,3.728617872564144e-05,5.823102397090518e-05,1.7627649804571824e-05,9.5121800648764e-06,7.519217611158821e-05,3.953056660701582e-05,9.623623314915298e-06,3.508218495232829e-05,9.903125158314324e-06,0.0013823278733252954,0.0018588791337928042,0.12346696557261286,0.019182341466077325,0.014815221226535034,0.006800856054039332,0.14636988644567864
