num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/blue_team_score_mean,env_runners/episode_len_min,env_runners/episode_return_min,env_runners/red_team_score_mean,env_runners/num_episodes_lifetime,env_runners/episode_len_max,env_runners/env_to_module_sum_episodes_length_in,env_runners/rlmodule_inference_timer,env_runners/episode_return_max,env_runners/weights_seq_no,env_runners/connector_pipeline_timer,env_runners/env_step_timer,env_runners/episode_return_mean,env_runners/time_between_sampling,env_runners/sample,env_runners/num_episodes,env_runners/num_env_steps_sampled_lifetime,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_reset_timer,env_runners/num_env_steps_sampled,env_runners/episode_duration_sec_mean,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/agent_steps/red_robot_1,env_runners/agent_steps/red_robot_0,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/agent_episode_returns_mean/red_robot_0,env_runners/agent_episode_returns_mean/red_robot_1,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/red_robot_1,env_runners/num_agent_steps_sampled_lifetime/red_robot_0,env_runners/num_agent_steps_sampled/red_robot_1,env_runners/num_agent_steps_sampled/red_robot_0,env_runners/module_episode_returns_mean/shared_policy,env_runners/num_module_steps_sampled/shared_policy,learners/shared_policy/curr_kl_coeff,learners/shared_policy/mean_kl_loss,learners/shared_policy/total_loss,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/num_module_steps_trained,learners/shared_policy/entropy,learners/shared_policy/policy_loss,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/vf_explained_var,learners/shared_policy/num_trainable_parameters,learners/shared_policy/weights_seq_no,learners/shared_policy/vf_loss,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor
1,1072318.0000000098,False,226,6fdea_00000,2026-03-18_21-55-18,1773885318,65.34705233573914,15087.100865602493,2335579,dh-node7,10.199.0.7,15087.100865602493,226,63.78448928248457,2.653635246649693e-05,63.783718853783135,30.113002506599805,33.63308465881156,0.02672905335868686,0.0,34,-1.75,43.960620458423946,7350.0,780,124.75917496502355,0.0008963964882351515,54.0,225.0,0.0008746082685800936,0.0103969519244265,31.300000000000004,11.558282118939669,2.364491093719725,35.0,1072318.0000000098,124.75917496502355,0.004888574149341821,5014.0,2.15289633608024,143.2571428571428,75.86435524382055,7,0,7,7.363333333333332,12.299999999999997,0.06188888888888888,0.026627604166666662,94.14285714285712,101.0,0.0003162508136978315,1495660.999999994,15.771428571428572,15.528571428571434,0.0011868000366276228,751402.9999999987,744258.0000000019,3295.0000000000005,3535.0,15.528571428571434,6829.999999999999,1.7085938453674316,0.008124754,-0.5149927,0.001,10.67903,128.0,207104,59.04058,0.08732766,44904064,0.5011153,494418,226.0,2.3358269,1.0,0.05,3202.30751520019,8112652,4710.539185732485,0,207104,1663985535,4710.539185732485,44904064,494418,117800.50762355243,3202.306736974753,2.1854917148594763e-05,0.00015252584983726426,0.00010252117287317555,4.7657864265161995e-05,2.4458096469891495e-05,0.00017661111665538465,0.526430790256574,8.968413616639214e-06,5.390103098484034e-05,3.7430505864112195e-05,1.609365814861768e-05,9.07573535463755e-06,6.801828997500933e-05,3.2593128570801855e-06,0.00013636100310144062,0.00012087355579144861,0.0006791103787004391,9.799792314384453e-06,6.345606573046516e-05,2.3115834688214378e-05,0.030132332760217786,1.1774947073246313e-05,0.023894955248084,0.0018111844570320372,4.5453851013573996e-05,0.009908924029838036,0.24807188642723563,0.21018287168662797,0.001902831684534654
1,1077414.0000000093,False,227,6fdea_00000,2026-03-18_21-56-27,1773885387,69.35485196113586,15156.45571756363,2335579,dh-node7,10.199.0.7,15156.45571756363,227,63.84006958813183,2.651992913772024e-05,63.8392979316657,30.220560167133822,33.58106933245273,0.026746486066447812,0.0,35,0.0,44.10789171520968,7392.0,712,111.37627682161452,0.0009128262659755312,64.25,226.0,0.0008732235914575465,0.011946002391433709,36.476190476190474,11.493860175899762,2.3568253143128493,42.0,1077414.0000000093,111.37627682161452,0.004882071989962859,5095.999999999999,2.1164631834530847,121.3333333333333,75.76202699806524,7,0,7,7.5531914893617005,12.299999999999995,0.06361702127659576,0.02662760416666667,87.9285714285714,87.35714285714288,0.00031669696157336823,1503022.999999994,18.202380952380956,18.273809523809522,0.001197652213105593,755095.999999998,747927.0000000005,3693.0000000000005,3669.0,18.273809523809522,7362.0,1.7085938453674316,0.00923285,0.25680164,0.001,38.51356,128.0,223488,59.104565,-0.19804801,45127552,0.34573764,494418,227.0,3.3943024,1.0,0.05,3203.2203942377123,8897616,4714.39379387516,0,223488,1672883151,4714.39379387516,45127552,494418,118321.41040712992,3203.219903901316,2.189128354823708e-05,0.00015236640920382433,0.00010223963267260096,4.748205128478888e-05,2.4467216817118172e-05,0.00017658271679165337,0.5265498485839523,8.799551275812414e-06,5.47124097522986e-05,3.797929653563051e-05,1.6187763624138965e-05,9.174854133352366e-06,6.807092476199e-05,3.3872656577475303e-06,0.00013638968725235425,0.0001222063140998581,0.0006871767653890185,1.005357701408628e-05,6.43436940916359e-05,2.34208447919693e-05,0.02996596002246988,1.1776888851496995e-05,0.023931660206663725,0.001816962163400919,4.5783423246990703e-05,0.00993557289946728,0.24866298939319867,0.20980588568902975,0.0019047584376112182
1,1081581.000000009,False,228,6fdea_00000,2026-03-18_21-57-07,1773885427,39.38696575164795,15195.842683315277,2335579,dh-node7,10.199.0.7,15195.842683315277,228,63.59542777683039,2.6460489271059273e-05,63.594657763308746,30.112234210903676,33.44482813138913,0.02667442587412193,0.0,26,0.0,44.3037581996943,7427.0,541,102.69511580679713,0.0009010347334775567,64.25,227.0,0.0008712257897577308,0.009742108580786554,34.95,11.408733060357866,2.348700629129427,35.0,1081581.000000009,102.69511580679713,0.004891857650850281,4167.0,1.7490147562364913,119.05714285714289,76.32151711124702,7,0,7,7.781481481481482,12.299999999999995,0.07740740740740742,0.02662760416666666,79.85714285714288,70.88571428571427,0.0003182529011363957,1508298.999999994,18.37857142857143,16.571428571428577,0.0011938764250249139,757890.9999999984,750408.0000000003,2794.9999999999995,2480.9999999999995,16.571428571428577,5276.0,1.7085938453674316,0.0127041135,1.3570824,0.001,40.576862,128.0,160384,59.05296,-0.030890033,45287936,0.27552998,494418,228.0,4.318914,1.0,0.05,3246.383685690119,5221251,4708.919855936408,0,160384,1678104402,4708.919855936408,45287936,494418,119024.50592168032,3246.383171504698,2.2172932459230232e-05,0.00015189898343437807,0.00010225661057141804,4.72924303501085e-05,2.434422830842834e-05,0.0001760411007916441,0.5242899846280945,8.900471633699586e-06,5.4437838711986405e-05,3.7463294504864e-05,1.6008012573891333e-05,9.127508652230608e-06,6.729944194515767e-05,3.348411988268118e-06,0.00013750013519788664,0.00011977595065938381,0.000684788669395047,9.836712914551962e-06,6.347214871077172e-05,2.3065761281863957e-05,0.029768131972955084,1.1747008874348489e-05,0.023922479533902197,0.0018165744839183967,4.5829569569161086e-05,0.009902389939765797,0.24782717045808428,0.20862450146052758,0.0019035685631346507
1,1085941.0000000095,False,229,6fdea_00000,2026-03-18_21-58-12,1773885492,65.13145208358765,15260.974135398865,2335579,dh-node7,10.199.0.7,15260.974135398865,229,63.610635303601235,2.637707551354656e-05,63.60986541944704,30.202814161745,33.369393406806175,0.026739926785519487,0.0,41,-9.5,44.16563464513336,7455.0,832,133.36289595535044,0.0009116363268460418,63.0,228.0,0.0008670228523608002,0.012094749533129093,29.544642857142847,11.190258133831621,2.336089418803085,28.0,1085941.0000000095,133.36289595535044,0.004868002014377598,4360.0,2.9382229734328575,155.71428571428575,76.18756469382684,7,0,7,6.697752808988764,12.299999999999997,0.05550561797752809,0.02662760416666666,111.82142857142861,111.07142857142861,0.0003231057291062437,1514539.9999999944,16.008928571428577,13.535714285714283,0.0012162777954480525,761021.9999999984,753518.0000000006,3130.9999999999995,3109.9999999999995,13.535714285714283,6240.999999999999,1.7085938453674316,0.010753534,-0.5112479,0.001,25.563257,128.0,188928,59.082333,-0.06345166,45476864,0.28967762,494418,229.0,2.487947,1.0,0.05,3229.062881227198,6435360,4705.430657377044,0,188928,1684539762,4705.430657377044,45476864,494418,118012.28187385564,3229.0624297502495,2.2179157332974444e-05,0.00015131985026998573,0.00010215611601452077,4.713408229702276e-05,2.4243757068324607e-05,0.0001750649757962588,0.5272710122824713,9.020942161266015e-06,5.547339299929236e-05,3.852632180249842e-05,1.62659861411411e-05,9.297459286235535e-06,6.862719155556346e-05,3.351810198436564e-06,0.00013872159749714794,0.0001257315729565836,0.0006930248372539509,9.850061191724904e-06,6.671837399569208e-05,2.404304844246039e-05,0.02958572744251823,1.1786468967734148e-05,0.023947510466670117,0.001813998359531587,4.597059392007315e-05,0.009917261140443891,0.2480283655426261,0.2115510053858388,0.001901321587412028
1,1090684.0000000095,False,230,6fdea_00000,2026-03-18_21-59-27,1773885567,75.41623997688293,15336.390375375748,2335579,dh-node7,10.199.0.7,15336.390375375748,230,63.728568585275866,2.6264875179123326e-05,63.727799354892106,30.373156760547268,33.31701118190881,0.026706960105995693,0.0,30,-1.75,43.935029047804285,7483.0,756,154.79394351127945,0.0008742864369678721,75.0,229.0,0.0008684688115421207,0.010654107412692673,26.366071428571434,11.391535504904352,2.370647512566432,28.0,1090684.0000000095,154.79394351127945,0.004863788984790319,4742.999999999999,2.9069353086025718,169.39285714285717,75.61644144411414,7,0,7,6.434951456310678,12.299999999999997,0.05611650485436892,0.026627604166666673,120.46428571428574,123.67857142857139,0.00031057211256609003,1521375.999999994,12.348214285714285,14.01785714285714,0.0011716310565690897,764394.9999999979,756981.0000000002,3373.0,3463.0000000000005,14.01785714285714,6835.999999999999,1.7085938453674316,0.0076441523,-0.5437154,0.001,13.733837,128.0,206848,58.979748,-0.038273633,45683712,0.30886394,494418,230.0,2.4304848,1.0,0.05,3204.654966046327,7664688,4705.806350803274,0,206848,1692204450,4705.806350803274,45683712,494418,117189.8021034848,3204.6550041627984,2.2190340303537085e-05,0.00015168306394957624,0.00010264661898454585,4.7524738992473234e-05,2.4278847157202384e-05,0.00017483094245950964,0.5256227390894685,8.646293828279058e-06,5.332516062747771e-05,3.6929626810358024e-05,1.5592174724762794e-05,8.979568465636929e-06,6.62780303340546e-05,3.181803340009946e-06,0.00013397039980832977,0.00012115342188783253,0.0006699740396589402,9.41555116512355e-06,6.30177422854617e-05,2.275353339182296e-05,0.0294181689587528,1.1753743459521716e-05,0.023954046452933968,0.001812226165294172,4.583130718436244e-05,0.009892264439598003,0.24755013963697786,0.2105673758924046,0.0019032619816116828
1,1095776.0000000098,False,231,6fdea_00000,2026-03-18_22-00-44,1773885644,76.18862462043762,15412.578999996185,2335579,dh-node7,10.199.0.7,15412.578999996185,231,63.85306003060339,2.6309367299214533e-05,63.852289775183515,30.52709490849019,33.28763688131865,0.026624058643011355,0.0,39,0.0,43.84180201826918,7511.0,747,164.34846758501405,0.0009157471611940458,57.75,230.0,0.0008692183519241829,0.011029644812594039,31.892857142857153,11.528240151429767,2.3992206309965356,28.0,1095776.0000000098,164.34846758501405,0.004863035633154546,5092.000000000001,3.1430604097300336,181.8571428571428,75.27012671761695,7,0,7,7.616346153846155,12.3,0.06509615384615385,0.026627604166666655,136.75,141.03571428571425,0.00032456669722183315,1529153.9999999946,17.241071428571423,14.651785714285717,0.001207264365095892,768223.9999999981,760930.0,3829.0,3948.9999999999995,14.651785714285717,7778.000000000002,1.7085938453674316,0.0051479517,-1.3496543,0.001,16.854492,128.0,235136,59.11754,0.020431437,45918848,0.30456835,494418,231.0,1.5769954,1.0,0.05,3198.3411449549767,9354004,4709.668287295241,0,235136,1701558454,4709.668287295241,45918848,494418,117453.40240561828,3198.341166374877,2.2206266315091525e-05,0.00015253494032750175,0.0001029182056195284,4.777410156664755e-05,2.4222157576598027e-05,0.00017500705948385076,0.5280606338984742,8.977400064933759e-06,5.597524647267716e-05,3.880809242820975e-05,1.6348299500473203e-05,9.268454034485896e-06,6.881739287225863e-05,3.3276759779239015e-06,0.00013858949179528226,0.00012433345784106686,0.0006901226414605424,1.0016732586309214e-05,6.481895016222677e-05,2.3598844379859588e-05,0.029269704229707177,1.1760328041058377e-05,0.02392989552835795,0.0018086374648299578,4.594457471623758e-05,0.009914538867059773,0.24829094734099755,0.2124104657144734,0.0019111243232793427
1,1100216.0000000088,False,232,6fdea_00000,2026-03-18_22-01-37,1773885697,52.72688150405884,15465.305881500244,2335579,dh-node7,10.199.0.7,15465.305881500244,232,63.741673558227866,2.624569307251193e-05,63.74090444487219,30.516214204904376,33.18710401279459,0.026609393697449638,0.0,25,0.0,43.77320369025163,7546.0,659,125.058700080405,0.0009241013245588319,64.25,231.0,0.0008657427655985815,0.01058377691513256,31.707142857142856,11.63736884169404,2.3946442593214745,35.0,1100216.0000000088,125.058700080405,0.0048276545603489,4440.000000000001,1.8812202329414764,126.85714285714288,75.21404502120079,7,0,7,7.327777777777778,12.299999999999999,0.06666666666666668,0.02662760416666666,86.34285714285714,79.82857142857142,0.0003245087566578059,1534969.999999994,15.385714285714293,16.321428571428577,0.001212728349313511,771245.9999999988,763723.9999999998,3022.0,2793.999999999999,16.321428571428577,5816.000000000001,1.7085938453674316,0.010017784,0.55992377,0.001,19.618479,128.0,176640,58.93416,0.079218104,46095488,0.17400825,494418,232.0,3.4102972,1.0,0.05,3205.8637750381304,6127200,4706.971604422288,0,176640,1707685654,4706.971604422288,46095488,494418,117388.79301583095,3205.8638424154065,2.2265147318849778e-05,0.00015214741396261125,0.00010285887424002126,4.751044816950418e-05,2.4326888827357473e-05,0.00017444198252235775,0.5267107369587725,9.242037506192194e-06,5.57460736345476e-05,3.86127695665281e-05,1.6492983201382696e-05,9.285079052186496e-06,6.908468068164908e-05,3.4255328563340175e-06,0.00013844158556054992,0.00012199232283908503,0.000696961761730024,9.834168974772398e-06,6.492662006208129e-05,2.371955569159521e-05,0.029085897925748335,1.1750313472773808e-05,0.023896866173968672,0.0018101401194341874,4.592430809897375e-05,0.009905353618565293,0.24817479615686885,0.2114085412062878,0.0019052056787545232
1,1104681.0000000084,False,233,6fdea_00000,2026-03-18_22-02-43,1773885763,66.21972942352295,15531.525610923767,2335579,dh-node7,10.199.0.7,15531.525610923767,233,63.76632232164677,2.6264325592950816e-05,63.765552429513825,30.622522152275074,33.10550312249551,0.02657347044906704,0.0,35,0.0,43.65259144864673,7574.0,755,161.52622554239525,0.00089794321080912,66.0,232.0,0.0008669096688605347,0.010795617600524847,26.616071428571434,11.591059045223558,2.3875821684571634,28.0,1104681.0000000084,161.52622554239525,0.004838686319609581,4464.999999999999,2.4862268626540236,159.46428571428575,74.9159940352916,7,0,7,6.834065934065934,12.299999999999997,0.058791208791208804,0.026627604166666666,120.82142857142861,110.14285714285712,0.00031280674604146927,1541436.9999999946,14.571428571428577,12.04464285714286,0.0011811759038220422,774628.9999999993,766807.9999999999,3382.9999999999995,3084.000000000001,12.04464285714286,6466.999999999998,1.7085938453674316,0.008942091,-0.680687,0.001,15.66743,128.0,195712,59.000347,-0.039541528,46291200,0.30123854,494418,233.0,2.2935936,1.0,0.05,3193.2465876430397,6826985,4704.551888378064,0,195712,1714512639,4704.551888378064,46291200,494418,116670.75187645409,3193.2458305967057,2.278236806370342e-05,0.00015210694747111293,0.00010282229492025488,4.7503244234969816e-05,2.4312465217168476e-05,0.0001748482999463026,0.5247450426391062,9.058739848973597e-06,5.396538508047157e-05,3.735017963970547e-05,1.599265955485608e-05,9.030007082559653e-06,6.701228958250376e-05,3.326823952445071e-06,0.00013455327591048967,0.00012178361579193221,0.0006773299389615779,9.494795345951733e-06,6.352232113358438e-05,2.282483376151835e-05,0.028914312175992996,1.1708168304171083e-05,0.02381959403332864,0.0018034555874778646,4.574384478916297e-05,0.009882093153098286,0.24753761272490166,0.21036600614439552,0.0018999750520056387
1,1109566.0000000084,False,234,6fdea_00000,2026-03-18_22-03-45,1773885825,62.59113168716431,15594.116742610931,2335579,dh-node7,10.199.0.7,15594.116742610931,234,63.75445673018018,2.637338248977609e-05,63.753687352757865,30.67807722585192,33.03813630473024,0.02652924712625465,0.0,40,-6.0,43.519669011359554,7609.0,484,110.38011926713699,0.0009257207556601045,69.0,233.0,0.0008664688690746924,0.010373990855494251,31.800000000000004,11.550431960122943,2.377121724007593,35.0,1109566.0000000084,110.38011926713699,0.00484277345965119,4885.0,2.3209090710883697,139.5714285714286,75.15526953631893,7,0,7,9.10470588235294,12.81294117647059,0.06400000000000002,0.02662760416666667,97.4285714285714,86.20000000000002,0.00032621646775166595,1547863.999999993,15.778571428571434,16.021428571428572,0.001220423866633492,778038.9999999993,769824.9999999998,3410.0000000000005,3016.9999999999995,16.021428571428572,6427.0,1.7085938453674316,0.011030425,0.5592507,0.001,32.575863,128.0,194944,59.006874,-0.014009066,46486144,0.12762201,494418,234.0,3.504757,1.0,0.05,3189.2317982584063,7439855,4706.356369494284,0,194944,1721952494,4706.356369494284,46486144,494418,116777.37574315132,3189.2311886877264,2.2699900191147858e-05,0.00015158598761264247,0.0001031331558357386,4.741826343550959e-05,2.4197791277245545e-05,0.00017543961397950482,0.5229937670227036,9.277537852693518e-06,5.617788347290157e-05,3.857057092442386e-05,1.697692823475626e-05,9.49834576799819e-06,6.975872719318931e-05,3.3827438616851086e-06,0.00013997133314487743,0.0001226201360232895,0.0006999657005945938,9.86454637507148e-06,6.500459261765108e-05,2.3870496481593274e-05,0.028748612124566517,1.1679876587086775e-05,0.023751569882354655,0.0017994504213160454,4.5603135179059444e-05,0.009867646531084745,0.24703108082793943,0.20937813851388884,0.0018966325313002606
1,1113879.000000009,False,235,6fdea_00000,2026-03-18_22-04-38,1773885878,52.44116497039795,15646.55790758133,2335579,dh-node7,10.199.0.7,15646.55790758133,235,63.641108754446556,2.6263728999929154e-05,63.64033864202183,30.659031580943715,32.94378793717143,0.026552590545457333,0.0,39,-8.25,43.569113392455776,7644.0,484,95.8363110317116,0.0009647877434409285,63.0,234.0,0.0008665311516405581,0.010508041061220623,32.214285714285715,11.437834898365454,2.3596217050527923,35.0,1113879.000000009,95.8363110317116,0.004864184748748974,4313.0,1.8877506627169038,123.22857142857147,75.30260714062946,7,0,7,10.043055555555558,13.916666666666666,0.06472222222222222,0.02662760416666666,80.91428571428568,83.22857142857144,0.00033617425408317254,1553608.9999999928,16.699999999999996,15.51428571428571,0.001253910008707045,780870.9999999991,772737.9999999993,2831.9999999999995,2912.9999999999995,15.51428571428571,5744.999999999999,1.7085938453674316,0.010685164,0.5560169,0.001,39.135178,128.0,174464,59.046597,-0.111502945,46660608,0.2406128,494418,235.0,3.6015933,1.0,0.05,3196.0691480067526,5878619,4702.422805799341,0,174464,1727831113,4702.422805799341,46660608,494418,116541.9688084144,3196.0687749473855,2.261919644736133e-05,0.00015136008403505435,0.00010317473519650055,4.742028616679251e-05,2.4148164048996904e-05,0.00017568692621062747,0.522210450631243,9.401706345066278e-06,5.7097333799752324e-05,3.9805401763406305e-05,1.757503667104918e-05,9.813885586280571e-06,7.262565456634593e-05,3.4791266289049174e-06,0.00014346481203977916,0.00012509032999282783,0.0007218388104058512,1.0313649417720633e-05,6.764965072592473e-05,2.4064363492395853e-05,0.02860379542261321,1.1737607671698847e-05,0.023735912555045934,0.0018007731468469318,4.62745536228726e-05,0.009882666335464887,0.2470337861913762,0.20873256377651486,0.0018986134458146226
1,1119056.0000000102,False,236,6fdea_00000,2026-03-18_22-05-54,1773885954,75.38214993476868,15721.940057516098,2335579,dh-node7,10.199.0.7,15721.940057516098,236,63.75839861772302,2.6326432953226725e-05,63.7576267972403,30.816800361073714,32.90338674622948,0.026485440779163004,0.0,34,0.0,43.41538270245313,7679.0,817,126.25919791051679,0.0009330458087406515,72.0,235.0,0.0008685248386822069,0.011359479836601705,31.050000000000004,11.36460198371197,2.3547403398185116,35.0,1119056.0000000102,126.25919791051679,0.004894245155239916,5177.000000000001,2.466389106626489,147.91428571428565,75.21607618726051,7,0,7,9.507766990291262,14.139805825242723,0.06058252427184467,0.026627604166666673,102.79999999999998,104.05714285714289,0.00032422654107460417,1560848.999999993,16.235714285714288,14.814285714285715,0.0012090812240877122,784468.9999999987,776379.9999999988,3598.0000000000005,3642.0000000000005,14.814285714285715,7240.000000000001,1.7085938453674316,0.010065448,0.3500452,0.001,23.90176,128.0,219392,58.9529,0.11599873,46880000,0.21323729,494418,236.0,3.1644938,1.0,0.05,3181.231012967007,8873378,4707.168577741349,0,219392,1736704491,4707.168577741349,46880000,494418,116578.00419490327,3181.2311334213846,2.257723314587928e-05,0.00015165663187319248,0.00010358183592168719,4.7630170939541896e-05,2.4118161844513416e-05,0.00017594757006356002,0.5220601148250757,8.993771120989106e-06,5.6053253666522256e-05,3.901558589027137e-05,1.6516012531296678e-05,9.41830699681187e-06,6.926275844869522e-05,3.34942186622053e-06,0.00013712692463227686,0.00012318364306255795,0.0006951316999134179,9.735258645584441e-06,6.512521769930682e-05,2.3233091836370603e-05,0.02845464533958171,1.1733801726343343e-05,0.023751297130480343,0.0018037011347455793,4.752065695420927e-05,0.009908196891430028,0.2475914423498388,0.20812315427699637,0.0019032905811780308
1,1124303.00000001,False,237,6fdea_00000,2026-03-18_22-07-09,1773886029,75.3970398902893,15797.337097406387,2335579,dh-node7,10.199.0.7,15797.337097406387,237,63.87465754570613,2.6240189762064494e-05,63.87388659396746,30.97435156436424,32.86207438655629,0.026504148251140343,0.0,34,-5.75,43.493841544142064,7714.0,896,127.28624471760195,0.0009385964886435563,62.25,236.0,0.0008662314439654529,0.010208790683461508,34.91428571428571,11.420239029327726,2.36046769673713,35.0,1124303.00000001,127.28624471760195,0.0048722161713004196,5247.000000000001,2.4687501252296253,149.91428571428565,74.9276815017615,7,0,7,8.364077669902914,13.227184466019418,0.0562135922330097,0.026627604166666673,98.54285714285717,107.34285714285714,0.00032833257676837983,1568054.9999999919,17.078571428571426,17.835714285714285,0.0012175050010227407,787917.9999999992,780136.9999999998,3448.9999999999995,3757.0,17.835714285714285,7205.999999999999,1.7085938453674316,0.009585606,0.3213678,0.001,31.637114,128.0,218368,58.991936,-0.043086946,47098368,0.1437617,494418,237.0,3.2976735,1.0,0.05,3166.9413382313046,8951382,4712.566891963936,0,218368,1745655873,4712.566891963936,47098368,494418,116683.65731202658,3166.9410479064436,2.2400631246160502e-05,0.00015140116937146573,0.0001031350401516533,4.7414410063304056e-05,2.410471170840589e-05,0.0001755413057917088,0.5252213175577364,9.091561499159282e-06,5.5750295936316834e-05,3.9236066551280385e-05,1.6842992934829412e-05,9.513738216004763e-06,7.074255354815368e-05,3.422090230139929e-06,0.00013950402958788787,0.00012023834497700117,0.000702557327862556,9.857021611466879e-06,6.389577245274609e-05,2.3287218090017433e-05,0.02831456289655865,1.1750213272326875e-05,0.023770779759823765,0.0018051247931168064,4.8165121308466456e-05,0.009944954992949642,0.24811715337573706,0.21084259825489982,0.001900863315196482
1,1129340.0000000095,False,238,6fdea_00000,2026-03-18_22-08-14,1773886094,64.52571177482605,15861.862809181213,2335579,dh-node7,10.199.0.7,15861.862809181213,238,63.88105753900888,2.613497648858745e-05,63.880288618867766,31.04112344827115,32.80161489181889,0.02654598109831883,0.0,35,0.0,43.559046704737774,7749.0,673,127.72205704866246,0.0009319588083209762,61.5,237.0,0.0008627601999291647,0.010312903260652225,31.49285714285714,11.487968720746768,2.3618373427965107,35.0,1129340.0000000095,127.72205704866246,0.00486489536387423,5037.000000000001,2.1371734524079207,143.91428571428565,74.96766564940715,7,0,7,8.623863636363637,12.75,0.06659090909090909,0.026627604166666655,94.51428571428572,99.08571428571432,0.0003242624568580079,1574830.9999999916,15.821428571428577,15.671428571428574,0.0012107775372742317,791225.9999999993,783604.9999999998,3307.9999999999995,3468.0000000000005,15.671428571428574,6776.000000000001,1.7085938453674316,0.008419219,0.021793853,0.001,26.08458,128.0,205440,58.91394,0.021259954,47303808,0.2852782,494418,238.0,2.9318461,1.0,0.05,3167.69931361067,8084385,4715.811223044296,0,205440,1753740258,4715.811223044296,47303808,494418,117110.54282433841,3167.698893841127,2.2249415263167487e-05,0.00015125062565732967,0.0001024568392898284,4.7098029221762524e-05,2.396568478607464e-05,0.0001750086798932173,0.5250616216337736,9.09872273008519e-06,5.541832759314165e-05,3.8816073199179854e-05,1.6445687001155934e-05,9.357305618060817e-06,6.959213703605185e-05,3.499312403362878e-06,0.00013820059880807973,0.00012118287209630615,0.0006965397116478472,9.888607741485654e-06,6.458830977936499e-05,2.321680738252027e-05,0.028190892069796542,1.1798612286432735e-05,0.023793101273983062,0.0018067368450851867,4.930563844262129e-05,0.00999196166181041,0.24847298333238638,0.21037385925356689,0.0019032778905717842
