iteration,steps,env_steps,internal_ticks,score_red
739,196,196,600,33.0
740,159,159,600,27.0
741,218,218,600,27.0
742,96,96,600,57.0
743,205,205,600,21.0
744,448,448,600,0.0
745,369,369,600,15.0
746,185,185,600,27.0
747,167,167,600,21.0
748,155,155,600,15.0
749,185,185,600,15.0
750,183,183,601,27.0
751,207,207,600,30.0
752,191,191,600,27.0
753,149,149,600,12.0
754,181,181,600,33.0
755,158,158,600,24.0
756,259,259,600,0.0
757,202,202,600,30.0
758,218,218,600,24.0
759,184,184,600,30.0
760,228,228,600,0.0
761,167,167,600,27.0
762,174,174,600,15.0
763,421,421,600,0.0
764,197,197,600,18.0
765,94,94,600,45.0
766,206,206,600,21.0
767,201,201,600,32.0
768,175,175,600,18.0
769,178,178,600,24.0
770,398,398,600,3.0
771,177,177,600,12.0
772,203,203,600,44.0
773,135,135,600,30.0
774,175,175,601,18.0
775,207,207,600,11.0
776,272,272,601,0.0
777,160,160,600,21.0
778,169,169,600,21.0
779,160,160,600,18.0
780,169,169,600,18.0
781,199,199,600,30.0
782,194,194,600,18.0
783,203,203,600,0.0
784,269,269,600,0.0
785,213,213,600,23.0
786,196,196,601,30.0
787,184,184,601,15.0
788,150,150,600,32.0
789,219,219,600,0.0
790,195,195,601,21.0
791,232,232,600,0.0
792,184,184,600,26.0
793,136,136,600,30.0
794,428,428,600,12.0
795,217,217,600,12.0
796,103,103,600,36.0
797,170,170,600,21.0
798,548,548,600,9.0
799,492,492,600,3.0
800,161,161,600,24.0
801,243,243,600,0.0
802,191,191,600,24.0
803,73,73,600,33.0
804,171,171,600,21.0
805,189,189,600,27.0
806,215,215,600,24.0
807,141,141,600,42.0
808,186,186,600,27.0
809,181,181,600,39.0
810,188,188,600,21.0
811,157,157,601,9.0
812,240,240,600,0.0
813,193,193,600,21.0
814,166,166,600,24.0
815,240,240,600,0.0
816,159,159,600,24.0
817,194,194,600,18.0
818,356,356,600,30.0
819,262,262,600,5.0
820,136,136,600,33.0
821,158,158,600,33.0
822,269,269,600,39.0
823,103,103,600,66.0
824,186,186,600,30.0
825,86,86,601,63.0
826,87,87,600,48.0
827,180,180,600,30.0
828,115,115,600,69.0
829,184,184,600,27.0
830,164,164,600,21.0
831,206,206,600,24.0
832,165,165,601,33.0
833,216,216,600,18.0
834,211,211,600,27.0
835,174,174,600,29.0
836,162,162,600,15.0
837,116,116,600,42.0
838,158,158,600,12.0
839,238,238,601,0.0
840,251,251,600,0.0
841,181,181,600,24.0
842,146,146,600,30.0
843,130,130,600,48.0
844,168,168,601,21.0
845,216,216,600,5.0
846,127,127,600,42.0
847,173,173,600,38.0
848,145,145,600,29.0
849,160,160,600,39.0
850,237,237,600,42.0
851,170,170,600,27.0
852,197,197,600,33.0
853,185,185,600,12.0
854,175,175,600,24.0
855,408,408,600,0.0
856,167,167,600,18.0
857,112,112,600,54.0
858,284,284,600,0.0
859,385,385,600,3.0
860,126,126,600,51.0
861,216,216,600,15.0
862,146,146,600,21.0
863,276,276,600,42.0
864,168,168,600,27.0
865,197,197,601,21.0
866,79,79,600,39.0
867,225,225,600,0.0
868,158,158,600,27.0
869,221,221,600,0.0
870,169,169,600,38.0
871,168,168,600,30.0
872,273,273,600,0.0
873,186,186,600,27.0
874,435,435,600,6.0
875,185,185,600,18.0
876,220,220,600,0.0
877,213,213,600,21.0
878,366,366,600,24.0
