iteration,steps,env_steps,internal_ticks,score_red
945,132,132,600,78.0
946,122,122,600,57.0
947,106,106,600,83.0
948,294,294,601,45.0
949,234,234,600,30.0
950,85,85,600,54.0
951,130,130,600,72.0
952,87,87,600,66.0
953,99,99,600,60.0
954,75,75,600,81.0
955,86,86,600,54.0
956,131,131,600,54.0
957,94,94,600,63.0
958,75,75,600,84.0
959,114,114,600,75.0
960,80,80,600,75.0
961,79,79,600,96.0
962,67,67,600,48.0
963,92,92,601,78.0
964,102,102,600,72.0
965,86,86,600,66.0
966,90,90,600,69.0
967,108,108,600,72.0
968,78,78,600,81.0
969,235,235,600,24.0
970,101,101,600,51.0
971,149,149,600,42.0
972,108,108,600,72.0
973,122,122,600,75.0
974,73,73,600,63.0
975,105,105,600,60.0
976,71,71,600,84.0
977,168,168,600,32.0
978,82,82,600,69.0
979,107,107,600,75.0
980,97,97,600,72.0
981,105,105,600,66.0
982,93,93,600,69.0
983,85,85,600,60.0
984,92,92,600,84.0
985,79,79,600,69.0
986,98,98,600,72.0
987,123,123,600,81.0
988,77,77,600,63.0
989,77,77,600,81.0
990,153,153,600,36.0
991,191,191,600,60.0
992,83,83,600,78.0
993,103,103,600,60.0
994,88,88,600,48.0
995,115,115,600,78.0
996,267,267,600,66.0
997,240,240,600,36.0
998,126,126,600,66.0
999,91,91,600,72.0
1000,78,78,600,87.0
