num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_env_steps_sampled,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_min,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/connector_pipeline_timer,env_runners/sample,env_runners/episode_len_max,env_runners/time_between_sampling,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_reset_timer,env_runners/env_step_timer,env_runners/episode_return_max,env_runners/episode_duration_sec_mean,env_runners/red_team_score_mean,env_runners/episode_return_mean,env_runners/blue_team_score_mean,env_runners/weights_seq_no,env_runners/num_episodes_lifetime,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/red_robot_0,env_runners/num_agent_steps_sampled_lifetime/red_robot_1,env_runners/module_episode_returns_mean/shared_policy,env_runners/agent_episode_returns_mean/red_robot_1,env_runners/agent_episode_returns_mean/red_robot_0,env_runners/num_module_steps_sampled/shared_policy,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_agent_steps_sampled/red_robot_1,env_runners/num_agent_steps_sampled/red_robot_0,env_runners/agent_steps/red_robot_1,env_runners/agent_steps/red_robot_0,learners/shared_policy/curr_kl_coeff,learners/shared_policy/num_trainable_parameters,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/total_loss,learners/shared_policy/mean_kl_loss,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/vf_loss,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/policy_loss,learners/shared_policy/weights_seq_no,learners/shared_policy/vf_explained_var,learners/shared_policy/entropy,learners/shared_policy/num_module_steps_trained,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation
1,1348507.000000013,False,287,65da7_00000,2026-03-18_22-02-04,1773885724,53.255112648010254,15513.668493509293,1835406,dh-node2,10.199.0.2,15513.668493509293,287,53.416009306885066,2.5304011468394506e-05,53.415193493531184,29.95621793263649,23.427219407630147,0.02246843712100668,4461.0,1348507.000000013,0.0,159.32142857142858,27,0.0008946900087118184,2.128497824769472,662,8.931665046067002,141.7240794466313,28.0,141.7240794466313,0.005406239937090398,0.010613261263519844,78.0,2.319128477214171,50.14690222004985,36.0625,0.0,286.0,9226.0,0.0005771020875150286,94.70417237800135,7,0,7,3.2520547945205482,12.299999999999999,0.057534246575342465,0.025325520833333334,0.0006293975835631263,0.00030813746912036337,930851.0000000079,953682.000000007,19.41071428571428,19.41071428571428,16.65178571428572,6457.999999999999,1884533.000000002,3039.0,3418.999999999999,108.53571428571426,122.10714285714288,1.0812195539474487,423089,128.0,2.5519168,0.015944866,0.05,56802944,2.5592797,1.0,0.06055434,287.0,0.31092,1.7031398,195456,0.001,21.083956,3998.554580194414,195456,4678.476100289115,0,423089,4678.476100289115,56802944,2097547591,6811947,146739.57622453218,3998.55409862675,0.0001109086697450278,0.00018491760114109276,2.320603222559389e-05,2.480610409046884e-05,4.878266392033234e-05,0.00016030751441734964,0.3122097813559294,8.14623722148138e-06,1.6179070690785523e-05,3.547824955370325e-05,9.063384005924813e-05,0.00028416693323725346,4.726950865451321e-05,3.1858911795203e-06,1.5600930893844867e-05,9.238822104162334e-06,5.414229794407241e-05,3.564097892273699e-05,6.593308494713522e-05,9.04321177282831e-06,0.0017636371093490346,0.13863599417887576,0.018346387040733266,9.487062707904278e-06,0.006333084892320012,0.12578398956529102,0.001791015616602952,3.792804574724756e-05,0.019117701811907518
1,1353611.0000000135,False,288,65da7_00000,2026-03-18_22-03-04,1773885784,59.89185094833374,15573.560344457626,1835406,dh-node2,10.199.0.2,15573.560344457626,288,53.480647031446914,2.5244118342460063e-05,53.47983312839786,30.00658040286443,23.441563100541966,0.022425126079629765,5104.000000000002,1353611.0000000135,0.0,182.28571428571425,40,0.000895275685165011,2.1281793617167537,876,8.951155132908928,163.13847307863207,28.0,163.13847307863207,0.00539431158888193,0.010557287032887967,63.25,2.8347630180152397,50.07329723394004,35.23214285714285,0.0,287.0,9254.0,0.0005765446213007279,94.63507223921465,7,0,7,3.468292682926829,12.299999999999997,0.05853658536585367,0.025325520833333334,0.0006251514662628172,0.0003043559096795623,934832.0000000079,957381.0000000075,18.303571428571427,18.303571428571427,16.928571428571423,7680.000000000002,1892213.000000002,3698.999999999999,3981.0,132.10714285714286,142.1785714285714,1.0812195539474487,423089,128.0,1.88581,0.0133021455,0.05,57035136,1.8494648,1.0,0.10531411,288.0,0.25737816,1.6670281,232192,0.001,14.341301,3992.331677290961,232192,4682.731339286223,0,423089,4682.731339286223,57035136,2106806247,9258656,147126.5707443924,3992.3316067550772,0.00011196127908008557,0.00018467180225484702,2.3500411291876257e-05,2.4748496274139504e-05,4.857950958539378e-05,0.00016005686647150517,0.3124360757625841,7.665109348246161e-06,1.5772481420712883e-05,3.492370644968808e-05,9.096318795732665e-05,0.00028410975015456824,4.6486036726066275e-05,3.0732079062018964e-06,1.5470524177801546e-05,8.948875714766742e-06,5.3435824639537183e-05,3.5365565750650976e-05,6.591288899371184e-05,8.709049950299416e-06,0.0017661164769901473,0.13851988057518624,0.018337437020687044,9.488532744556333e-06,0.006358241385396819,0.12613333116003705,0.0017881953122410002,3.78335125103509e-05,0.019095346572868176
1,1359160.000000015,False,289,65da7_00000,2026-03-18_22-03-58,1773885838,54.19088840484619,15627.751232862473,1835406,dh-node2,10.199.0.2,15627.751232862473,289,53.487636449172655,2.5133508273923653e-05,53.4868231570502,29.99665317570005,23.458463504968357,0.0224356772912386,5549.000000000001,1359160.000000015,0.0,158.54285714285712,41,0.0008910060746910161,2.15612291999742,663,9.043759763026634,142.41000936545046,35.0,142.41000936545046,0.005372344968818426,0.00991695909893354,69.0,2.195255575462112,49.932976543852405,35.83571428571429,0.0,288.0,9289.0,0.0005570625929079677,95.04646965764364,7,0,7,3.6621621621621623,12.299999999999997,0.06837837837837837,0.025325520833333337,0.0006056084703158176,0.000297269956778817,938938.0000000079,961087.000000007,17.65,17.65,18.185714285714287,7811.999999999999,1900025.0000000019,3705.9999999999995,4106.0,105.88571428571431,117.3142857142857,1.0812195539474487,423089,128.0,3.3477845,0.014847523,0.05,57271680,3.2916477,1.0,0.122636385,289.0,0.13630927,1.651064,236544,0.001,23.938454,4010.874594665177,236544,4691.394025893361,0,423089,4691.394025893361,57271680,2117060799,10254552,149227.76138831844,4010.8777838967208,0.00011187858159837866,0.00018383128060745356,2.34534474579511e-05,2.458740558207303e-05,4.813777339027836e-05,0.00015936714209406703,0.3117322705630139,7.216502297477508e-06,1.5503223030503354e-05,3.387457966219337e-05,8.816331925109893e-05,0.00027415260478907635,4.535877142782743e-05,2.944564452308e-06,1.4894384158229297e-05,8.57050214418272e-06,5.2437195543851354e-05,3.435866066133023e-05,6.517817706614899e-05,8.579701993879954e-06,0.0017628929448554817,0.13795606904828178,0.01839404715070208,9.46588545261082e-06,0.006352634379232661,0.1260074593185489,0.0017900386082674955,3.767774951074187e-05,0.01903223164051118
1,1363985.0000000151,False,290,65da7_00000,2026-03-18_22-04-55,1773885895,56.65996479988098,15684.411197662354,1835406,dh-node2,10.199.0.2,15684.411197662354,290,53.51918216546037,2.511136236357154e-05,53.51836707857005,30.023618849347205,23.463062727210612,0.022413270209726145,4825.0,1363985.0000000151,0.0,172.32142857142856,34,0.000890182431001231,2.1746981643324803,844,9.100387385715042,192.07296000319275,28.0,192.07296000319275,0.005364904595617079,0.010144445076901872,60.0,2.470612345712392,49.708074218533014,33.51785714285715,0.0,289.0,9317.0,0.0005524596276041615,94.45969653408247,7,0,7,3.344155844155843,12.299999999999995,0.061558441558441576,0.025325520833333337,0.0005946273784833446,0.00028907811446774394,942623.0000000084,964687.0000000075,15.910714285714283,15.910714285714283,17.607142857142858,7285.000000000001,1907310.0000000028,3600.0,3684.999999999999,128.5714285714286,131.60714285714286,1.0812195539474487,423089,128.0,1.6142578,0.008522913,0.05,57491968,1.7965618,1.0,-0.109306894,290.0,0.23420286,1.6442426,220288,0.001,25.624914,4004.573686800172,220288,4692.730085634427,0,423089,4692.730085634427,57491968,2125364624,8303825,149088.448136236,4004.573560951137,0.00011225376517677032,0.00018352222794973679,2.3424082547002892e-05,2.4485395890333106e-05,4.823479644002035e-05,0.00015898355379498493,0.3114675605260321,7.129807647957966e-06,1.527177352078312e-05,3.346409700393067e-05,8.67042722813418e-05,0.0002700028595064854,4.537155873088189e-05,2.8603172294940507e-06,1.4513310667292875e-05,8.397761920399481e-06,5.140121513951067e-05,3.385611433792681e-05,6.316284870415856e-05,8.221300892894052e-06,0.0017590217359965646,0.1375316059446468,0.018368024729148936,9.461704586208605e-06,0.0063691666473697514,0.1262539240245162,0.0017868093699858025,3.754261297084418e-05,0.018963477472130445
1,1369121.000000015,False,291,65da7_00000,2026-03-18_22-06-03,1773885963,68.20077991485596,15752.61197757721,1835406,dh-node2,10.199.0.2,15752.61197757721,291,53.66587802630513,2.5291688579239318e-05,53.66505939492575,30.030097892694233,23.603244834829233,0.022431889917169,5136.0,1369121.000000015,0.0,146.7428571428572,39,0.0008957857337203886,2.1677306686326703,833,9.123067725685127,121.44051803667787,35.0,121.44051803667787,0.005410202739118724,0.011343375817633452,68.0,2.3726292858166356,49.75169339865122,41.857142857142854,0.0,290.0,9352.0,0.0005753744282663303,94.4165830461577,7,0,7,3.5500000000000003,12.299999999999995,0.09606382978723403,0.025325520833333337,0.0006208460506807221,0.00030172640882276014,946456.0000000093,968434.0000000063,21.071428571428573,21.071428571428573,20.78571428571428,7580.0,1914890.0000000042,3747.0000000000005,3832.9999999999995,107.05714285714289,109.51428571428572,1.0812195539474487,423089,128.0,2.5564623,0.01672523,0.05,57721472,2.5599067,1.0,0.06517215,291.0,0.4852047,1.7340074,229504,0.001,18.188147,3972.0306832296674,229504,4697.162784778083,0,423089,4697.162784778083,57721472,2134573472,9208848,148362.38489236188,3972.032314111055,0.00011281774722703352,0.00018406499954751133,2.3459021674261114e-05,2.4481105195195228e-05,4.843400719306165e-05,0.00015928794836901972,0.31071843797852433,7.380427776381201e-06,1.5685563927476398e-05,3.467122685818266e-05,9.036963675541309e-05,0.00028303534567167927,4.550472217107246e-05,2.960388947994813e-06,1.5198476440634967e-05,8.79774154792043e-06,5.279367956664536e-05,3.50055608171966e-05,6.652719125452771e-05,8.506850205763949e-06,0.0017568492704927473,0.13694982049559035,0.01842714591156128,9.43189827831401e-06,0.006357597291631339,0.12610212314180008,0.0017897749483102542,3.7389474913244964e-05,0.018900731197935686
1,1373994.0000000154,False,292,65da7_00000,2026-03-18_22-06-52,1773886012,49.066606283187866,15801.678583860397,1835406,dh-node2,10.199.0.2,15801.678583860397,292,53.619723609631066,2.5194661122598933e-05,53.61890681438441,29.94964402650768,23.63752198351122,0.022437501928279147,4872.999999999999,1373994.0000000154,0.0,116.02380952380958,38,0.0008982103118882702,2.1672121284885884,664,9.21240732695927,110.5701745849364,42.0,110.5701745849364,0.0054121914624922175,0.010568967521601833,80.0,1.5486648408696055,50.07854260169767,46.01785714285714,0.0,291.0,9394.0,0.0005880383129031312,93.78725654533507,7,0,7,3.7409090909090916,12.299999999999997,0.10484848484848486,0.025325520833333337,0.0006302087388302387,0.00030579399344657956,949334.0000000086,971437.0000000075,21.91666666666667,21.91666666666667,24.101190476190478,5880.999999999999,1920771.0000000019,3003.0,2878.0,71.5,68.5238095238095,1.0812195539474487,423089,128.0,4.6329975,0.012955105,0.05,57900544,4.651375,1.0,0.049160186,292.0,0.29606968,1.6308942,179072,0.001,48.20558,3955.7896654478386,179072,4698.921156930302,0,423089,4698.921156930302,57900544,2141390799,6817327,147886.80065977364,3955.791102966114,0.0001123405064783709,0.00018508470822799054,2.3461000886827024e-05,2.44570834320673e-05,4.8526203871947565e-05,0.00015927172611000738,0.3093978635706349,7.552824656326149e-06,1.578455289507593e-05,3.4984294337503226e-05,9.247072771381943e-05,0.00028575749116301,4.630537517076472e-05,3.014812235242876e-06,1.5440243316362143e-05,8.847061965369256e-06,5.3413579432709514e-05,3.51773965495485e-05,6.626033237747992e-05,8.761130931250496e-06,0.0017528022777196321,0.13621486306176864,0.01837299984374271,9.406059444442345e-06,0.0063377656285203594,0.12568618769331233,0.0017873340988277238,3.7260080279626316e-05,0.01881314009473763
1,1378634.000000015,False,293,65da7_00000,2026-03-18_22-07-44,1773886064,51.56050205230713,15853.239085912704,1835406,dh-node2,10.199.0.2,15853.239085912704,293,53.598950189465015,2.5118697225072283e-05,53.598133165673836,29.90139067265329,23.664958336238083,0.02246438707132752,4640.0,1378634.000000015,0.0,132.5714285714286,33,0.0008999237427545533,2.13789830895955,874,9.112648552474809,106.9284581700003,35.0,106.9284581700003,0.005426239986774647,0.009688357622072106,78.0,1.7746576764354747,50.53694284095062,51.42857142857144,0.0,292.0,9429.0,0.000579339948487497,93.53862779591513,7,0,7,3.450704225352112,12.299999999999995,0.09802816901408452,0.02532552083333334,0.0006311029619009512,0.00030874056162389236,952304.0000000079,974227.000000007,25.221428571428575,25.221428571428575,26.207142857142856,5760.0,1926531.0000000005,2790.0,2969.9999999999995,79.71428571428571,84.85714285714288,1.6218292713165283,423089,128.0,4.1082997,0.02514491,0.05,58075520,4.1238313,1.0,0.036420852,293.0,0.3033527,1.5827928,174976,0.001,42.66995,3927.5625895874855,174976,4698.331945360998,0,423089,4698.331945360998,58075520,2147733679,6342880,146639.10272126185,3927.5640689659845,0.00011247942282299854,0.00018543946779957812,2.4075698291042342e-05,2.4535147075296374e-05,4.833166179270601e-05,0.00015931277336938014,0.308224990515333,7.641391930981844e-06,1.5898106294408492e-05,3.475033910719605e-05,9.185166555071881e-05,0.0002866647226697837,4.568999434342871e-05,3.23590759606179e-06,1.5692472071123933e-05,8.998249427557965e-06,5.355514403616084e-05,3.5555627038873685e-05,6.677047233283987e-05,8.918631912261922e-06,0.0017483726643418261,0.13546124172364843,0.018412681129692392,9.38429742146532e-06,0.006315730983197165,0.12533868922960878,0.0017921444183391982,3.7128305524786996e-05,0.01872408885218781
1,1383529.0000000144,False,294,65da7_00000,2026-03-18_22-09-05,1773886145,80.71191191673279,15933.950997829437,1835406,dh-node2,10.199.0.2,15933.950997829437,294,53.86994440078931,2.505915315561306e-05,53.86912691751725,30.026291308786178,23.811085504263566,0.02245041306085804,4895.000000000002,1383529.0000000144,0.0,233.0952380952381,37,0.0008982830583462462,2.160232175742233,867,9.180944984941293,193.55918418800454,21.0,193.55918418800454,0.005424619254423048,0.011769740010466859,69.75,3.9430100259903273,50.66781618357789,34.452380952380956,0.0,293.0,9450.0,0.0005695035854396021,92.41554309323394,7,0,7,3.14090909090909,12.299999999999997,0.0881818181818182,0.025325520833333337,0.000615672561384416,0.0002986406704681985,956539.0000000079,978224.0000000075,19.333333333333332,19.333333333333332,15.119047619047619,8232.0,1934763.000000001,3997.000000000001,4234.999999999999,190.33333333333337,201.66666666666663,1.6218292713165283,423089,128.0,1.1055834,0.0062650787,0.05,58323840,1.3836868,1.0,-0.20048665,294.0,0.2848745,1.7555523,248320,0.001,20.181965,3884.9167248167573,248320,4700.298625907388,0,423089,4700.298625907388,58323840,2157229979,9496300,145186.21880861017,3884.9167924646144,0.00011208643832590389,0.00018502481788167734,2.4045134397377834e-05,2.4472448294514634e-05,4.805653418760545e-05,0.00015920408133117818,0.30951779284806286,7.2377812081775085e-06,1.6120254928964225e-05,3.448501692449908e-05,8.889077303192162e-05,0.000278728435064381,4.679712712164179e-05,2.9440776870048687e-06,1.4903026079576927e-05,8.645354314388819e-06,5.309100309353112e-05,3.547918886507904e-05,6.469911137467307e-05,8.523420604391544e-06,0.0017476453493402442,0.13684668686423324,0.018358742518086942,9.360904343407455e-06,0.006312570786786752,0.12536347666593045,0.0017841104068353401,3.6980511947769606e-05,0.01867372146222493
1,1388169.000000015,False,295,65da7_00000,2026-03-18_22-10-07,1773886207,62.14800047874451,15996.098998308182,1835406,dh-node2,10.199.0.2,15996.098998308182,295,53.95260433242216,2.496118211097204e-05,53.951788282413446,30.009999815861605,23.910059148730006,0.022441088282339223,4639.999999999999,1388169.000000015,0.0,165.71428571428575,40,0.0008919887545821341,2.1988258740480324,568,9.532867001827611,163.1117248283767,28.0,163.1117248283767,0.005387511035951848,0.012151686907143345,68.0,2.6116774569631427,50.44515851058771,33.60714285714285,0.0,294.0,9478.0,0.0005630310541128154,91.27060260757995,7,0,7,3.4729411764705875,12.299999999999997,0.10317647058823531,0.025325520833333334,0.0006124528543122287,0.0003009697980035805,960106.0000000084,981785.000000007,17.96428571428572,17.96428571428572,15.64285714285714,7128.0,1941891.0000000019,3561.0000000000005,3567.000000000001,127.17857142857139,127.39285714285712,1.6218292713165283,423089,128.0,2.285168,0.012243374,0.05,58539392,2.4037435,1.0,-0.051172253,295.0,0.28556073,1.7452028,215552,0.001,28.202702,3864.0066456519726,215552,4699.695639648314,0,423089,4699.695639648314,58539392,2165043739,7813760,144210.32885616715,3864.006618579752,0.00011109617006249742,0.00018378599352140458,2.3819586122257483e-05,2.4399670629321208e-05,4.7638237898382783e-05,0.00015818969025309886,0.30858307410832664,7.20603471634331e-06,1.6062066403067154e-05,3.5752684983549305e-05,8.78546489726694e-05,0.0002762173381586635,4.744663109412102e-05,2.9082007033246733e-06,1.5040615222451624e-05,8.873654922856772e-06,5.3946861408334076e-05,3.544831622096948e-05,6.420873888039402e-05,8.5008586678802e-06,0.0017433055174114684,0.13623934066420332,0.018339531841631847,9.335044360663785e-06,0.006304240709195088,0.12514423960566057,0.001778718403380581,3.6830666593964595e-05,0.018604263799525955
1,1393025.0000000144,False,296,65da7_00000,2026-03-18_22-11-14,1773886274,67.2409291267395,16063.339927434921,1835406,dh-node2,10.199.0.2,16063.339927434921,296,54.08533472542727,2.4895897653830216e-05,54.08452055665779,30.03554033028211,24.017184098281145,0.022493999627582455,4856.0,1393025.0000000144,0.0,138.7428571428572,35,0.0008910562921465341,2.1874118360892045,781,9.58271153572607,113.85718282423824,35.0,113.85718282423824,0.0053946264464844376,0.01053188377164865,72.0,2.1904281229312934,50.4419145848168,36.92857142857144,0.0,295.0,9513.0,0.0005788253795584551,90.35921064533112,7,0,7,3.381521739130434,12.299999999999997,0.09380434782608695,0.025325520833333334,0.0006242979640341967,0.000306862982597273,963794.0000000084,985210.0000000063,18.385714285714293,18.385714285714293,18.542857142857144,7113.000000000001,1949003.9999999995,3424.9999999999995,3688.0,97.85714285714288,105.3714285714286,1.6218292713165283,423089,128.0,2.5072646,0.007213113,0.05,58754944,2.6088011,1.0,-0.025617111,296.0,0.36308962,1.7523547,215552,0.001,28.193413,3830.71535493657,215552,4701.258683251831,0,423089,4701.258683251831,58754944,2173221243,8177504,143066.3463299887,3830.7168523640685,0.00011052503474247755,0.00018381981767764561,2.381480162170434e-05,2.445337047482856e-05,4.748908301822857e-05,0.00015801778734265149,0.30871217749558,7.479030859789615e-06,1.61174384081771e-05,3.528029714519501e-05,9.055370811126789e-05,0.00028297325309865244,4.6411778622227674e-05,3.0491707507462533e-06,1.543945631853149e-05,8.964257280723543e-06,5.33919165454966e-05,3.5983162123453406e-05,6.644372539133595e-05,8.852821092362768e-06,0.001744098142342742,0.1359918506712519,0.01839464409484571,9.34704512669765e-06,0.006319589329739963,0.12547575311856554,0.0017836608825251,3.676734944476003e-05,0.01857312752382585
1,1397776.0000000158,False,297,65da7_00000,2026-03-18_22-12-20,1773886340,65.33046865463257,16128.670396089554,1835406,dh-node2,10.199.0.2,16128.670396089554,297,54.19767143486395,2.4948170307438415e-05,54.19685653558888,30.084519212657632,24.080597296805934,0.022431482171904247,4751.0,1397776.0000000158,0.0,135.7428571428572,39,0.0008948004877844553,2.190460573436491,806,9.678943369428316,134.8784956662215,35.0,134.8784956662215,0.005427930288137431,0.011404174058237699,72.75,2.0728909931943886,50.523285151377884,43.58571428571429,0.0,296.0,9548.0,0.0005852303822815015,89.2501225793722,7,0,7,3.2966292134831456,12.299999999999997,0.0901123595505618,0.025325520833333334,0.0006323587038846782,0.0003088477009966548,966858.0000000079,988592.0000000068,20.514285714285716,20.514285714285716,23.07142857142857,6446.000000000001,1955450.0000000005,3382.0,3063.9999999999995,96.6285714285714,87.54285714285717,1.6218292713165283,423089,128.0,3.0199556,0.008016,0.05,58950528,3.17803,1.0,-0.084907964,297.0,0.20136106,1.7233343,195584,0.001,41.104347,3788.654667072494,195584,4701.756096419313,0,423089,4701.756096419313,58950528,2180480771,7259528,141461.13565640352,3788.654740482107,0.00011062692500595543,0.00018477606190724866,2.3913673057983024e-05,2.495963642288859e-05,4.7498719458475365e-05,0.00015893436389041683,0.31073235751089145,7.570275097924322e-06,1.6153132274449334e-05,3.5702417477961616e-05,9.226804605950555e-05,0.0002868810910636126,4.686608268364969e-05,3.080746197030718e-06,1.5415902794029506e-05,8.959392812121435e-06,5.4254463939564784e-05,3.5620895507734326e-05,6.668412779964901e-05,8.898058255901874e-06,0.0017463774088659941,0.137780941455622,0.018435017657660095,9.36212497811498e-06,0.006329048024590561,0.1256891388502803,0.001787638870539098,3.67417321055172e-05,0.018534427659184855
1,1402836.0000000156,False,298,65da7_00000,2026-03-18_22-13-38,1773886418,78.11722493171692,16206.78762102127,1835406,dh-node2,10.199.0.2,16206.78762102127,298,54.43674759434376,2.483211918962919e-05,54.435935068664726,30.2219049107902,24.182260141300087,0.022460218888205576,5059.999999999998,1402836.0000000156,0.0,180.71428571428575,34,0.0008916850406170604,2.2008779031056234,872,9.81514985910477,152.0903346323914,28.0,152.0903346323914,0.0054112021348080895,0.010786042151338446,66.75,2.6825582781540493,50.47811011814681,37.21428571428571,0.0,297.0,9576.0,0.0005795523451017734,88.19494682414954,7,0,7,3.0764150943396222,12.299999999999999,0.08009433962264151,0.025325520833333334,0.0006329393841604839,0.0003109220469458668,970941.0000000084,992020.000000007,19.491071428571427,19.491071428571427,17.72321428571428,7511.0,1962960.9999999998,3428.0000000000005,4083.0,122.42857142857139,145.8214285714286,1.6218292713165283,423089,128.0,2.332073,0.010145854,0.05,59177600,2.4449074,1.0,-0.046787564,298.0,0.14159817,1.6500343,227072,0.001,31.44247,3744.524891843461,227072,4705.33853545512,0,423089,4705.33853545512,59177600,2189457211,8976440,140132.08902597878,3744.524871538365,0.00011045844282530953,0.0001840394399695263,2.3847205420896195e-05,2.4799124134369004e-05,4.721661569242918e-05,0.0001584937122796707,0.31006102287328713,7.70072770456651e-06,1.609697214840942e-05,3.518276451770809e-05,9.133239427780806e-05,0.0002831938558559395,4.975128912415592e-05,3.1414684598982017e-06,1.566869019715879e-05,9.023006291776912e-06,5.419385395630069e-05,3.591731423989874e-05,6.612656115939537e-05,8.952708758428483e-06,0.0017447900536882548,0.13722247176066674,0.01847532552234463,9.341705682698607e-06,0.0063183368876635945,0.12560807443599062,0.0017876853191208947,3.6603424794430305e-05,0.018475691620217175
1,1407933.0000000158,False,299,65da7_00000,2026-03-18_22-14-31,1773886471,53.49229860305786,16260.279919624329,1835406,dh-node2,10.199.0.2,16260.279919624329,299,54.42707637657178,2.472667685051753e-05,54.426263927259384,30.152052794392002,24.242389244499087,0.022467979409262998,5097.000000000001,1407933.0000000158,0.0,121.35714285714288,26,0.0008869721742322094,2.182377337999267,796,9.919582810613905,99.95367560177911,42.0,99.95367560177911,0.005382099398270763,0.0089899891901946,78.75,1.5211550552575366,50.58897605293581,43.244047619047606,0.0,298.0,9618.0,0.000564524614848522,88.21309723406227,7,0,7,3.5301369863013696,12.299999999999999,0.09945205479452054,0.025325520833333334,0.0006106806576341161,0.00029882961799121324,974096.00000001,995103.0000000091,21.42857142857143,21.42857142857143,21.815476190476197,6237.999999999999,1969199.0000000033,3083.0,3155.0,73.40476190476191,75.11904761904762,1.6218292713165283,423089,128.0,4.70082,0.009157088,0.05,59367296,4.731431,1.0,0.035339497,299.0,0.30091983,1.6160371,189696,0.001,39.14264,3734.5569335865193,189696,4709.255150100569,0,423089,4709.255150100569,59367296,2197010965,7553754,140183.9632901526,3734.5570601903146,0.00010986015073072015,0.00018315290104608495,2.3627448090436307e-05,2.458950012142974e-05,4.682382499131707e-05,0.00015742763947387397,0.30974417891703204,7.315401024948633e-06,1.535197091770334e-05,3.396018209368032e-05,8.922522283963195e-05,0.0002780004097821659,4.425930456062311e-05,2.9849187646149445e-06,1.509879881961003e-05,8.639375370455718e-06,5.2306466580860106e-05,3.4442483167785214e-05,6.49730547411408e-05,8.659805773285737e-06,0.0017461087221250326,0.13686581422189803,0.018514360527603437,9.35431504437872e-06,0.006323024307994476,0.12564456738018248,0.0017916052558813083,3.6552112384125814e-05,0.01842962251208161
